rating_id,member_id,film_id,rated_at,engagement,promote
R00695652,1185,1225,2000-11-22 00:11:10,0.830641,1
R00695653,1185,2858,2000-11-22 00:11:10,0.857861,1
R00695654,1333,373,2000-11-22 00:11:18,0.740808,1
R00695655,1333,1262,2000-11-22 00:11:18,0.829734,1
R00695656,1812,3102,2000-11-22 00:11:30,0.796132,1
R00695657,1941,589,2000-11-22 00:11:38,0.739158,1
R00695658,1941,906,2000-11-22 00:11:38,0.764035,1
R00695659,1941,1748,2000-11-22 00:11:38,0.650364,1
R00695660,1941,2206,2000-11-22 00:11:38,0.773444,1
R00695661,1941,2208,2000-11-22 00:11:38,0.727748,1
R00695662,1941,2819,2000-11-22 00:11:38,0.740821,1
R00695663,1676,1688,2000-11-22 00:11:40,0.546431,0
R00695664,1676,2699,2000-11-22 00:11:40,0.188406,0
R00695665,1333,929,2000-11-22 00:11:49,0.806115,1
R00695666,1333,1635,2000-11-22 00:11:49,0.804919,1
R00695667,1333,2762,2000-11-22 00:11:49,0.935291,1
R00695668,1391,222,2000-11-22 00:11:53,0.497012,0
R00695669,1391,1643,2000-11-22 00:11:53,0.645688,1
R00695670,2015,27,2000-11-22 00:11:55,0.123569,0
R00695671,1941,2184,2000-11-22 00:12:02,0.629976,1
R00695672,1185,2329,2000-11-22 00:12:07,0.78126,1
R00695673,1185,2706,2000-11-22 00:12:07,0.623168,1
R00695674,1185,3214,2000-11-22 00:12:07,0.443869,0
R00695675,1185,3363,2000-11-22 00:12:07,0.718998,1
R00695676,1185,3649,2000-11-22 00:12:07,0.400349,0
R00695677,1333,650,2000-11-22 00:12:17,0.757783,1
R00695678,1812,89,2000-11-22 00:12:19,0.644758,1
R00695679,1333,1185,2000-11-22 00:12:35,0.85395,1
R00695680,1333,2076,2000-11-22 00:12:35,0.823241,1
R00695681,1333,3551,2000-11-22 00:12:35,0.854722,1
R00695682,1941,1610,2000-11-22 00:12:38,0.706097,1
R00695683,1941,2287,2000-11-22 00:12:38,0.413053,0
R00695684,1941,2707,2000-11-22 00:12:38,0.605122,0
R00695685,1941,2916,2000-11-22 00:12:38,0.529207,0
R00695686,1941,2983,2000-11-22 00:12:38,0.732753,1
R00695687,1941,3659,2000-11-22 00:12:38,0.462935,0
R00695688,1391,151,2000-11-22 00:12:54,0.467563,0
R00695689,1391,362,2000-11-22 00:12:54,0.378291,0
R00695690,1391,539,2000-11-22 00:12:54,0.50866,0
R00695691,1391,764,2000-11-22 00:12:54,0.344628,0
R00695692,1391,1554,2000-11-22 00:12:54,0.434204,0
R00695693,1391,3081,2000-11-22 00:12:54,0.49535,0
R00695694,1333,1258,2000-11-22 00:12:55,0.817273,1
R00695695,1185,11,2000-11-22 00:13:01,0.691285,1
R00695696,1185,900,2000-11-22 00:13:01,0.727983,1
R00695697,1185,1321,2000-11-22 00:13:01,0.692096,1
R00695698,1185,2141,2000-11-22 00:13:01,0.491059,0
R00695699,1185,2142,2000-11-22 00:13:01,0.294428,0
R00695700,1941,2176,2000-11-22 00:13:08,0.729147,1
R00695701,1941,3461,2000-11-22 00:13:08,0.580571,0
R00695702,1333,1333,2000-11-22 00:13:12,0.740149,1
R00695703,1333,2018,2000-11-22 00:13:12,0.718009,1
R00695704,2015,2106,2000-11-22 00:13:12,0.215071,0
R00695705,1812,1835,2000-11-22 00:13:19,0.702814,1
R00695706,1333,1307,2000-11-22 00:13:26,0.864877,1
R00695707,1941,1370,2000-11-22 00:13:38,0.458854,0
R00695708,1941,2202,2000-11-22 00:13:38,0.712162,1
R00695709,1941,2212,2000-11-22 00:13:38,0.730936,1
R00695710,1941,2856,2000-11-22 00:13:38,0.360247,0
R00695711,1185,1440,2000-11-22 00:13:40,0.26667,0
R00695712,1279,1641,2000-11-22 00:13:55,0.571964,0
R00695713,1676,3213,2000-11-22 00:14:02,0.583322,0
R00695714,1908,590,2000-11-22 00:14:03,0.624561,1
R00695715,1333,3360,2000-11-22 00:14:12,0.840045,1
R00695716,1941,2841,2000-11-22 00:14:14,0.617076,0
R00695717,1941,2967,2000-11-22 00:14:14,0.620749,1
R00695718,1941,3505,2000-11-22 00:14:14,0.703888,1
R00695719,1391,802,2000-11-22 00:14:20,0.44397,0
R00695720,1325,3893,2000-11-22 00:14:22,0.876917,1
R00695721,2015,885,2000-11-22 00:14:22,0.134216,0
R00695722,1185,1688,2000-11-22 00:14:28,0.447798,0
R00695723,1185,2539,2000-11-22 00:14:28,0.452199,0
R00695724,1185,3343,2000-11-22 00:14:28,0.21935,0
R00695725,1279,2391,2000-11-22 00:14:38,0.47748,0
R00695726,1325,3948,2000-11-22 00:14:38,0.881657,1
R00695727,1941,931,2000-11-22 00:14:48,0.742407,1
R00695728,1941,1129,2000-11-22 00:14:48,0.386516,0
R00695729,1941,1653,2000-11-22 00:14:48,0.578464,0
R00695730,1941,1722,2000-11-22 00:14:48,0.365214,0
R00695731,1941,2183,2000-11-22 00:14:48,0.738872,1
R00695732,1941,3101,2000-11-22 00:14:48,0.659196,1
R00695733,1325,3952,2000-11-22 00:14:55,0.871263,1
R00695734,1812,2093,2000-11-22 00:15:01,0.423485,0
R00695735,1185,1021,2000-11-22 00:15:04,0.23912,0
R00695736,1185,3706,2000-11-22 00:15:04,0.459767,0
R00695737,1279,55,2000-11-22 00:15:04,0.284079,0
R00695738,1220,2918,2000-11-22 00:15:11,0.804968,1
R00695739,1941,10,2000-11-22 00:15:21,0.378909,0
R00695740,1941,474,2000-11-22 00:15:21,0.535304,0
R00695741,1941,2353,2000-11-22 00:15:21,0.476292,0
R00695742,1941,2763,2000-11-22 00:15:21,0.482454,0
R00695743,1941,3005,2000-11-22 00:15:21,0.529519,0
R00695744,1941,3763,2000-11-22 00:15:21,0.403921,0
R00695745,1391,509,2000-11-22 00:15:31,0.508871,0
R00695746,1185,3421,2000-11-22 00:15:38,0.74452,1
R00695747,1279,307,2000-11-22 00:15:41,0.577343,0
R00695748,2015,450,2000-11-22 00:15:47,0.281504,0
R00695749,1941,748,2000-11-22 00:15:50,0.232161,0
R00695750,1941,1805,2000-11-22 00:15:50,0.417145,0
R00695751,1941,3256,2000-11-22 00:15:50,0.52061,0
R00695752,1941,3527,2000-11-22 00:15:50,0.480277,0
R00695753,1812,2193,2000-11-22 00:16:02,0.780731,1
R00695754,1185,150,2000-11-22 00:16:13,0.768581,1
R00695755,1185,1208,2000-11-22 00:16:13,0.823721,1
R00695756,1185,3173,2000-11-22 00:16:13,0.40972,0
R00695757,1812,2311,2000-11-22 00:16:20,0.723875,1
R00695758,1220,1,2000-11-22 00:16:30,0.756925,1
R00695759,2015,3257,2000-11-22 00:16:37,0.151225,0
R00695760,1941,733,2000-11-22 00:16:40,0.523328,0
R00695761,1941,1518,2000-11-22 00:16:40,0.373049,0
R00695762,1941,1573,2000-11-22 00:16:40,0.389476,0
R00695763,1941,1620,2000-11-22 00:16:40,0.393057,0
R00695764,1941,1909,2000-11-22 00:16:40,0.52716,0
R00695765,1812,1829,2000-11-22 00:16:41,0.742423,1
R00695766,1279,2333,2000-11-22 00:16:43,0.447253,0
R00695767,1279,2908,2000-11-22 00:16:43,0.558922,0
R00695768,1185,616,2000-11-22 00:16:51,0.44864,0
R00695769,1185,1694,2000-11-22 00:16:51,0.654543,1
R00695770,1185,2320,2000-11-22 00:16:51,0.417158,0
R00695771,1185,2699,2000-11-22 00:16:51,0.275117,0
R00695772,1812,3033,2000-11-22 00:17:03,0.785544,1
R00695773,1279,1678,2000-11-22 00:17:05,0.428311,0
R00695774,1220,2371,2000-11-22 00:17:07,0.628957,1
R00695775,1941,230,2000-11-22 00:17:16,0.446106,0
R00695776,1941,454,2000-11-22 00:17:16,0.492637,0
R00695777,1941,2178,2000-11-22 00:17:16,0.64201,1
R00695778,1941,2490,2000-11-22 00:17:16,0.424507,0
R00695779,1220,3396,2000-11-22 00:17:22,0.625138,1
R00695780,1279,2599,2000-11-22 00:17:28,0.570731,0
R00695781,1279,2711,2000-11-22 00:17:28,0.327463,0
R00695782,1185,748,2000-11-22 00:17:37,0.331679,0
R00695783,1185,952,2000-11-22 00:17:37,0.573717,0
R00695784,1185,1784,2000-11-22 00:17:37,0.708647,1
R00695785,1185,1917,2000-11-22 00:17:37,0.415442,0
R00695786,1185,3524,2000-11-22 00:17:37,0.478189,0
R00695787,1941,349,2000-11-22 00:17:44,0.53649,0
R00695788,1941,1092,2000-11-22 00:17:44,0.551457,0
R00695789,1941,1833,2000-11-22 00:17:44,0.240571,0
R00695790,1941,2672,2000-11-22 00:17:44,0.337415,0
R00695791,1941,2699,2000-11-22 00:17:44,0.202616,0
R00695792,1941,2871,2000-11-22 00:17:44,0.632377,1
R00695793,1185,23,2000-11-22 00:18:27,0.270014,0
R00695794,1941,494,2000-11-22 00:18:27,0.338498,0
R00695795,1941,587,2000-11-22 00:18:27,0.432536,0
R00695796,1941,1459,2000-11-22 00:18:27,0.461093,0
R00695797,1941,1717,2000-11-22 00:18:27,0.124986,0
R00695798,1941,2009,2000-11-22 00:18:27,0.420038,0
R00695799,1941,2110,2000-11-22 00:18:27,0.297923,0
R00695800,1941,3102,2000-11-22 00:18:27,0.590728,0
R00695801,1941,3204,2000-11-22 00:18:27,0.574319,0
R00695802,1279,2708,2000-11-22 00:18:31,0.542759,0
R00695803,1941,832,2000-11-22 00:18:58,0.450409,0
R00695804,1941,1754,2000-11-22 00:18:58,0.387049,0
R00695805,1941,2753,2000-11-22 00:18:58,0.538426,0
R00695806,1941,3546,2000-11-22 00:18:58,0.548632,0
R00695807,1941,3686,2000-11-22 00:18:58,0.443067,0
R00695808,1279,2693,2000-11-22 00:18:59,0.579678,0
R00695809,1220,2571,2000-11-22 00:19:04,0.819913,1
R00695810,1185,1517,2000-11-22 00:19:09,0.596607,0
R00695811,1185,2683,2000-11-22 00:19:09,0.460233,0
R00695812,1184,1037,2000-11-22 00:19:17,0.164292,0
R00695813,1184,1792,2000-11-22 00:19:17,0.320334,0
R00695814,1279,474,2000-11-22 00:19:31,0.364457,0
R00695815,1279,2390,2000-11-22 00:19:31,0.372855,0
R00695816,1279,2890,2000-11-22 00:19:31,0.447992,0
R00695817,1185,3105,2000-11-22 00:19:33,0.705124,1
R00695818,1220,1584,2000-11-22 00:19:33,0.655741,1
R00695819,1220,1921,2000-11-22 00:19:33,0.664266,1
R00695820,2015,191,2000-11-22 00:19:35,0.082162,0
R00695821,2015,2411,2000-11-22 00:19:35,0.121311,0
R00695822,2015,2412,2000-11-22 00:19:35,0.080862,0
R00695823,1183,908,2000-11-22 00:19:47,0.818011,1
R00695824,1183,1082,2000-11-22 00:19:47,0.504035,0
R00695825,1183,2747,2000-11-22 00:19:47,0.363806,0
R00695826,1183,3071,2000-11-22 00:19:47,0.523973,0
R00695827,1941,225,2000-11-22 00:19:48,0.338415,0
R00695828,1941,350,2000-11-22 00:19:48,0.382982,0
R00695829,1941,662,2000-11-22 00:19:48,0.35873,0
R00695830,1941,736,2000-11-22 00:19:48,0.289363,0
R00695831,1941,1616,2000-11-22 00:19:48,0.260471,0
R00695832,1941,1769,2000-11-22 00:19:48,0.269492,0
R00695833,1941,2346,2000-11-22 00:19:48,0.309399,0
R00695834,1941,3015,2000-11-22 00:19:48,0.43196,0
R00695835,1941,3445,2000-11-22 00:19:48,0.444582,0
R00695836,1941,3770,2000-11-22 00:19:48,0.433692,0
R00695837,1184,260,2000-11-22 00:19:52,0.822603,1
R00695838,1184,2077,2000-11-22 00:19:52,0.352957,0
R00695839,1908,1873,2000-11-22 00:20:00,0.493265,0
R00695840,1908,3006,2000-11-22 00:20:00,0.685664,1
R00695841,1184,3253,2000-11-22 00:20:04,0.61379,0
R00695842,1185,34,2000-11-22 00:20:10,0.673196,1
R00695843,1185,2384,2000-11-22 00:20:10,0.376486,0
R00695844,1941,89,2000-11-22 00:20:23,0.220238,0
R00695845,1941,1608,2000-11-22 00:20:23,0.453385,0
R00695846,1941,2187,2000-11-22 00:20:23,0.644702,1
R00695847,1941,2320,2000-11-22 00:20:23,0.286163,0
R00695848,1941,2334,2000-11-22 00:20:23,0.247603,0
R00695849,1941,3230,2000-11-22 00:20:23,0.585525,0
R00695850,1220,1573,2000-11-22 00:20:25,0.411806,0
R00695851,1279,417,2000-11-22 00:20:26,0.330014,0
R00695852,1279,2291,2000-11-22 00:20:26,0.345276,0
R00695853,1279,3253,2000-11-22 00:20:26,0.359505,0
R00695854,1183,1968,2000-11-22 00:20:33,0.74998,1
R00695855,1183,2381,2000-11-22 00:20:33,0.13552,0
R00695856,1183,3039,2000-11-22 00:20:33,0.720867,1
R00695857,1941,1515,2000-11-22 00:20:45,0.15948,0
R00695858,1941,2527,2000-11-22 00:20:45,0.361346,0
R00695859,2015,193,2000-11-22 00:20:48,0.054674,0
R00695860,2015,1726,2000-11-22 00:20:48,0.119349,0
R00695861,1279,357,2000-11-22 00:20:52,0.397085,0
R00695862,1184,1197,2000-11-22 00:21:03,0.881467,1
R00695863,1624,50,2000-11-22 00:21:11,0.719029,1
R00695864,1941,165,2000-11-22 00:21:20,0.409261,0
R00695865,1941,1552,2000-11-22 00:21:20,0.292578,0
R00695866,1941,2181,2000-11-22 00:21:20,0.503451,0
R00695867,1941,2802,2000-11-22 00:21:20,0.195793,0
R00695868,1941,2939,2000-11-22 00:21:20,0.426408,0
R00695869,1941,3219,2000-11-22 00:21:20,0.348376,0
R00695870,1812,2057,2000-11-22 00:21:22,0.653581,1
R00695871,1279,1517,2000-11-22 00:21:29,0.365033,0
R00695872,1279,1683,2000-11-22 00:21:29,0.369542,0
R00695873,1184,1277,2000-11-22 00:21:30,0.70045,1
R00695874,1391,1183,2000-11-22 00:21:32,0.505997,0
R00695875,1391,1897,2000-11-22 00:21:32,0.505788,0
R00695876,1391,2062,2000-11-22 00:21:32,0.333841,0
R00695877,1185,1270,2000-11-22 00:21:52,0.794756,1
R00695878,1185,2011,2000-11-22 00:21:52,0.473159,0
R00695879,1185,2012,2000-11-22 00:21:52,0.399144,0
R00695880,1185,2416,2000-11-22 00:21:52,0.440411,0
R00695881,1185,3525,2000-11-22 00:21:52,0.414234,0
R00695882,1184,2396,2000-11-22 00:21:59,0.833631,1
R00695883,1941,436,2000-11-22 00:22:25,0.204629,0
R00695884,1941,786,2000-11-22 00:22:25,0.234178,0
R00695885,1941,2232,2000-11-22 00:22:25,0.355561,0
R00695886,1941,2273,2000-11-22 00:22:25,0.378451,0
R00695887,1184,25,2000-11-22 00:22:31,0.680559,1
R00695888,1184,74,2000-11-22 00:22:31,0.429154,0
R00695889,1184,1265,2000-11-22 00:22:31,0.803311,1
R00695890,1184,1307,2000-11-22 00:22:31,0.825491,1
R00695891,1391,339,2000-11-22 00:22:36,0.352175,0
R00695892,1391,1569,2000-11-22 00:22:36,0.321433,0
R00695893,1183,3307,2000-11-22 00:22:47,0.843535,1
R00695894,1213,1252,2000-11-22 00:22:55,0.871845,1
R00695895,1184,902,2000-11-22 00:22:58,0.666727,1
R00695896,1184,1721,2000-11-22 00:22:58,0.531014,0
R00695897,1184,2248,2000-11-22 00:22:58,0.728953,1
R00695898,1941,543,2000-11-22 00:22:58,0.374661,0
R00695899,1941,1422,2000-11-22 00:22:58,0.333377,0
R00695900,1941,3238,2000-11-22 00:22:58,0.146191,0
R00695901,1941,3249,2000-11-22 00:22:58,0.376168,0
R00695902,1279,803,2000-11-22 00:22:59,0.35875,0
R00695903,1220,788,2000-11-22 00:23:15,0.331144,0
R00695904,1220,2094,2000-11-22 00:23:15,0.231622,0
R00695905,1184,3225,2000-11-22 00:23:17,0.343665,0
R00695906,2015,107,2000-11-22 00:23:17,0.247319,0
R00695907,2015,2083,2000-11-22 00:23:17,0.286399,0
R00695908,2015,3396,2000-11-22 00:23:17,0.398386,0
R00695909,2015,3397,2000-11-22 00:23:17,0.361451,0
R00695910,2015,3398,2000-11-22 00:23:17,0.256986,0
R00695911,1183,910,2000-11-22 00:23:19,0.857309,1
R00695912,1183,922,2000-11-22 00:23:19,0.866121,1
R00695913,1183,1212,2000-11-22 00:23:19,0.855225,1
R00695914,1183,1252,2000-11-22 00:23:19,0.846616,1
R00695915,1183,1256,2000-11-22 00:23:19,0.851061,1
R00695916,1279,2276,2000-11-22 00:23:22,0.422133,0
R00695917,1213,2762,2000-11-22 00:23:23,0.914493,1
R00695918,1941,23,2000-11-22 00:23:36,0.227856,0
R00695919,1941,280,2000-11-22 00:23:36,0.434953,0
R00695920,1941,1544,2000-11-22 00:23:36,0.179562,0
R00695921,1941,1597,2000-11-22 00:23:36,0.306922,0
R00695922,1941,1603,2000-11-22 00:23:36,0.150845,0
R00695923,1941,2180,2000-11-22 00:23:36,0.445408,0
R00695924,1941,2479,2000-11-22 00:23:36,0.11635,0
R00695925,1391,85,2000-11-22 00:23:39,0.338089,0
R00695926,1183,1204,2000-11-22 00:23:42,0.88948,1
R00695927,1183,3462,2000-11-22 00:23:42,0.875639,1
R00695928,1184,3261,2000-11-22 00:23:42,0.53565,0
R00695929,1200,2712,2000-11-22 00:23:52,0.482744,0
R00695930,1200,3113,2000-11-22 00:23:52,0.21841,0
R00695931,1200,3238,2000-11-22 00:23:52,0.161688,0
R00695932,1624,260,2000-11-22 00:23:52,0.627137,1
R00695933,1624,457,2000-11-22 00:23:52,0.45054,0
R00695934,1624,1198,2000-11-22 00:23:52,0.621334,1
R00695935,1624,1218,2000-11-22 00:23:52,0.367979,0
R00695936,1624,1222,2000-11-22 00:23:52,0.387841,0
R00695937,1624,1233,2000-11-22 00:23:52,0.454063,0
R00695938,1624,1240,2000-11-22 00:23:52,0.459136,0
R00695939,1624,1291,2000-11-22 00:23:52,0.422472,0
R00695940,1624,1387,2000-11-22 00:23:52,0.384217,0
R00695941,1624,1912,2000-11-22 00:23:52,0.238004,0
R00695942,1624,2019,2000-11-22 00:23:52,0.541226,0
R00695943,1624,2028,2000-11-22 00:23:52,0.554463,0
R00695944,1624,2278,2000-11-22 00:23:52,0.167261,0
R00695945,1624,2366,2000-11-22 00:23:52,0.217422,0
R00695946,1624,2571,2000-11-22 00:23:52,0.538744,0
R00695947,1624,2947,2000-11-22 00:23:52,0.347394,0
R00695948,1624,3265,2000-11-22 00:23:52,0.355506,0
R00695949,1624,3267,2000-11-22 00:23:52,0.194205,0
R00695950,1624,3726,2000-11-22 00:23:52,0.171068,0
R00695951,1185,2073,2000-11-22 00:24:00,0.666158,1
R00695952,1185,3916,2000-11-22 00:24:00,0.825223,1
R00695953,1279,1396,2000-11-22 00:24:03,0.411108,0
R00695954,1184,222,2000-11-22 00:24:07,0.566594,0
R00695955,1184,497,2000-11-22 00:24:07,0.708091,1
R00695956,1184,2406,2000-11-22 00:24:07,0.653971,1
R00695957,1941,1792,2000-11-22 00:24:07,0.261783,0
R00695958,1220,1831,2000-11-22 00:24:14,0.150347,0
R00695959,1220,2701,2000-11-22 00:24:14,0.081604,0
R00695960,1185,270,2000-11-22 00:24:26,0.56988,0
R00695961,1185,318,2000-11-22 00:24:26,0.951792,1
R00695962,1183,913,2000-11-22 00:24:27,0.920983,1
R00695963,1183,1284,2000-11-22 00:24:27,0.897757,1
R00695964,1183,3929,2000-11-22 00:24:27,0.878488,1
R00695965,1279,1542,2000-11-22 00:24:29,0.30885,0
R00695966,1941,2688,2000-11-22 00:24:34,0.303904,0
R00695967,1941,2722,2000-11-22 00:24:34,0.178358,0
R00695968,1941,2956,2000-11-22 00:24:34,0.269149,0
R00695969,1183,750,2000-11-22 00:24:41,0.921717,1
R00695970,1812,1983,2000-11-22 00:24:42,0.586704,0
R00695971,1220,258,2000-11-22 00:24:43,0.122944,0
R00695972,1220,2053,2000-11-22 00:24:43,0.105521,0
R00695973,1184,356,2000-11-22 00:24:51,0.786357,1
R00695974,1184,357,2000-11-22 00:24:51,0.626784,1
R00695975,1184,1959,2000-11-22 00:24:51,0.562726,0
R00695976,1185,1237,2000-11-22 00:24:56,0.900681,1
R00695977,1183,111,2000-11-22 00:24:59,0.878063,1
R00695978,1279,1171,2000-11-22 00:25:02,0.383718,0
R00695979,1279,1897,2000-11-22 00:25:02,0.40846,0
R00695980,1279,2321,2000-11-22 00:25:02,0.396374,0
R00695981,1184,539,2000-11-22 00:25:09,0.6822,1
R00695982,1220,1882,2000-11-22 00:25:09,0.124923,0
R00695983,1941,836,2000-11-22 00:25:09,0.140583,0
R00695984,1941,849,2000-11-22 00:25:09,0.11626,0
R00695985,1812,3844,2000-11-22 00:25:18,0.857715,1
R00695986,1183,1247,2000-11-22 00:25:20,0.888618,1
R00695987,1183,1617,2000-11-22 00:25:20,0.902485,1
R00695988,1624,6,2000-11-22 00:25:29,0.569418,0
R00695989,1624,21,2000-11-22 00:25:29,0.461102,0
R00695990,1624,592,2000-11-22 00:25:29,0.433263,0
R00695991,1624,1036,2000-11-22 00:25:29,0.724932,1
R00695992,1624,1220,2000-11-22 00:25:29,0.619602,0
R00695993,1624,1275,2000-11-22 00:25:29,0.571943,0
R00695994,1624,1429,2000-11-22 00:25:29,0.313683,0
R00695995,1624,1610,2000-11-22 00:25:29,0.695403,1
R00695996,1624,1910,2000-11-22 00:25:29,0.487871,0
R00695997,1624,2000,2000-11-22 00:25:29,0.617089,0
R00695998,1624,2001,2000-11-22 00:25:29,0.443194,0
R00695999,1624,2058,2000-11-22 00:25:29,0.464939,0
R00696000,1624,2194,2000-11-22 00:25:29,0.638737,1
R00696001,1624,2490,2000-11-22 00:25:29,0.42343,0
R00696002,1624,2872,2000-11-22 00:25:29,0.538236,0
R00696003,1624,2912,2000-11-22 00:25:29,0.451573,0
R00696004,1624,2916,2000-11-22 00:25:29,0.516411,0
R00696005,1624,2949,2000-11-22 00:25:29,0.606216,0
R00696006,1624,3029,2000-11-22 00:25:30,0.295349,0
R00696007,1624,3104,2000-11-22 00:25:30,0.533927,0
R00696008,1624,3418,2000-11-22 00:25:30,0.481316,0
R00696009,1624,3635,2000-11-22 00:25:30,0.418846,0
R00696010,1279,590,2000-11-22 00:25:34,0.599306,0
R00696011,1279,2125,2000-11-22 00:25:34,0.395527,0
R00696012,2015,2005,2000-11-22 00:25:36,0.36253,0
R00696013,2015,2087,2000-11-22 00:25:36,0.407283,0
R00696014,1184,339,2000-11-22 00:25:42,0.570583,0
R00696015,1184,1441,2000-11-22 00:25:42,0.519106,0
R00696016,1184,3479,2000-11-22 00:25:42,0.645214,1
R00696017,1183,905,2000-11-22 00:25:43,0.907861,1
R00696018,1183,969,2000-11-22 00:25:43,0.896539,1
R00696019,1183,1219,2000-11-22 00:25:43,0.891455,1
R00696020,1941,1686,2000-11-22 00:25:51,0.281763,0
R00696021,1941,2179,2000-11-22 00:25:51,0.380436,0
R00696022,2015,653,2000-11-22 00:25:51,0.287293,0
R00696023,1185,50,2000-11-22 00:25:58,0.907862,1
R00696024,1185,527,2000-11-22 00:25:58,0.946065,1
R00696025,1220,2692,2000-11-22 00:25:58,0.704089,1
R00696026,1279,1673,2000-11-22 00:26:01,0.420333,0
R00696027,1279,2302,2000-11-22 00:26:01,0.419515,0
R00696028,1220,1674,2000-11-22 00:26:11,0.698334,1
R00696029,2015,317,2000-11-22 00:26:12,0.236622,0
R00696030,2015,810,2000-11-22 00:26:12,0.037818,0
R00696031,2015,1920,2000-11-22 00:26:12,0.133819,0
R00696032,1183,955,2000-11-22 00:26:20,0.912671,1
R00696033,1183,1230,2000-11-22 00:26:20,0.920006,1
R00696034,1184,224,2000-11-22 00:26:21,0.425011,0
R00696035,1184,1183,2000-11-22 00:26:21,0.603939,0
R00696036,1391,987,2000-11-22 00:26:31,0.203778,0
R00696037,1391,2297,2000-11-22 00:26:31,0.268187,0
R00696038,1812,1286,2000-11-22 00:26:37,0.855737,1
R00696039,1279,778,2000-11-22 00:26:39,0.529645,0
R00696040,1279,1835,2000-11-22 00:26:39,0.345635,0
R00696041,1213,955,2000-11-22 00:26:48,0.850901,1
R00696042,1183,899,2000-11-22 00:26:50,0.901856,1
R00696043,1183,904,2000-11-22 00:26:50,0.938705,1
R00696044,1183,1267,2000-11-22 00:26:50,0.930578,1
R00696045,1183,1294,2000-11-22 00:26:50,0.922988,1
R00696046,1183,1949,2000-11-22 00:26:50,0.88434,1
R00696047,1183,2186,2000-11-22 00:26:50,0.931233,1
R00696048,1184,440,2000-11-22 00:26:50,0.622173,1
R00696049,1184,708,2000-11-22 00:26:50,0.460242,0
R00696050,1184,1393,2000-11-22 00:26:50,0.643939,1
R00696051,1184,2108,2000-11-22 00:26:50,0.574007,0
R00696052,1941,1779,2000-11-22 00:26:59,0.151193,0
R00696053,1941,2177,2000-11-22 00:26:59,0.330665,0
R00696054,1941,2605,2000-11-22 00:26:59,0.313398,0
R00696055,1941,2803,2000-11-22 00:26:59,0.367297,0
R00696056,1941,3697,2000-11-22 00:26:59,0.146738,0
R00696057,1183,946,2000-11-22 00:27:09,0.886623,1
R00696058,1624,112,2000-11-22 00:27:11,0.31869,0
R00696059,1624,353,2000-11-22 00:27:11,0.327322,0
R00696060,1624,377,2000-11-22 00:27:11,0.399272,0
R00696061,1624,1480,2000-11-22 00:27:11,0.25851,0
R00696062,1624,1722,2000-11-22 00:27:11,0.320456,0
R00696063,1624,1858,2000-11-22 00:27:11,0.269927,0
R00696064,1624,1954,2000-11-22 00:27:11,0.573869,0
R00696065,1624,2273,2000-11-22 00:27:11,0.3698,0
R00696066,1624,2353,2000-11-22 00:27:11,0.452198,0
R00696067,1624,2406,2000-11-22 00:27:11,0.419466,0
R00696068,1624,2763,2000-11-22 00:27:11,0.458293,0
R00696069,1624,2879,2000-11-22 00:27:11,0.33122,0
R00696070,1624,2989,2000-11-22 00:27:11,0.338888,0
R00696071,1624,2991,2000-11-22 00:27:11,0.393135,0
R00696072,1624,2993,2000-11-22 00:27:11,0.452177,0
R00696073,1624,3107,2000-11-22 00:27:11,0.308126,0
R00696074,1624,3256,2000-11-22 00:27:11,0.488619,0
R00696075,1624,3527,2000-11-22 00:27:11,0.448162,0
R00696076,1624,3633,2000-11-22 00:27:11,0.358173,0
R00696077,1624,3639,2000-11-22 00:27:11,0.415065,0
R00696078,1624,3654,2000-11-22 00:27:11,0.587033,0
R00696079,1624,3740,2000-11-22 00:27:11,0.332141,0
R00696080,1624,3763,2000-11-22 00:27:11,0.381038,0
R00696081,1908,62,2000-11-22 00:27:14,0.577188,0
R00696082,2015,1126,2000-11-22 00:27:17,0.130022,0
R00696083,2015,3438,2000-11-22 00:27:17,0.144068,0
R00696084,1220,2291,2000-11-22 00:27:26,0.469962,0
R00696085,1279,1354,2000-11-22 00:27:35,0.477118,0
R00696086,1279,1916,2000-11-22 00:27:35,0.264826,0
