rating_id,f_hour,f_dow,f_month,f_is_weekend,f_days_into_period,f_gender,f_age_band,f_occupation,f_region,f_release_year,f_film_age_years,f_genre_count,f_is_multi_genre,f_mbr_prior_ratings,f_mbr_prior_likes,f_mbr_like_rate,f_mbr_mean_stars,f_mbr_tenure_days,f_mbr_ratings_per_day,f_mbr_is_new,f_film_prior_ratings,f_film_prior_likes,f_film_like_rate,f_film_mean_stars,f_film_days_on_shelf,f_film_is_new,f_genre_prior_ratings,f_genre_like_rate,f_mbr_stars_spread,f_film_stars_spread,f_mbr_recent_rate,f_mbr_days_since_prev,f_occupation_rate,f_age_band_rate,f_region_rate,f_mbr_vs_portfolio,f_film_vs_portfolio,f_mbr_stars_vs_portfolio,f_genre_vs_member
R00695548,0,2,11,0,0,1,25,17,0,1986.0,14.0,1,0,525.0,317.0,0.603316,3.660952,0.0,525.0,0,159.0,110.0,0.684098,3.874214,209.0,0,81.0,0.773987,1.448579,0.936621,0.3,0.000301,0.583566,0.566582,0.603908,0.021586,0.102368,0.061914,0.170671
R00695549,0,2,11,0,0,1,25,12,9,1997.0,3.0,2,1,139.0,30.0,0.244906,2.647482,0.0,139.0,0,79.0,21.0,0.307481,2.797468,207.0,0,77.0,0.258211,1.1371,1.071846,0.05,0.000231,0.609999,0.566582,0.587782,-0.336824,-0.274249,-0.951556,0.013305
R00695550,0,2,11,0,0,1,25,12,9,1990.0,10.0,3,1,139.0,30.0,0.244906,2.647482,0.0,139.0,0,355.0,74.0,0.220656,2.594366,209.0,0,77.0,0.258211,1.1371,1.117831,0.05,0.000231,0.609999,0.566582,0.587782,-0.336824,-0.361074,-0.951556,0.013305
R00695551,0,2,11,0,0,1,25,17,0,1968.0,32.0,2,1,526.0,317.0,0.602195,3.659696,0.0,526.0,0,465.0,373.0,0.796605,4.174194,210.0,0,87.0,0.626068,1.447487,0.863713,0.3,0.000278,0.583566,0.566582,0.603908,0.020465,0.214876,0.060658,0.023874
R00695552,0,2,11,0,0,1,1,10,4,1987.0,13.0,4,1,53.0,19.0,0.399704,3.056604,0.0,53.0,0,1737.0,1444.0,0.829606,4.309729,210.0,0,21.0,0.423659,1.035504,0.856203,0.45,0.000845,0.56441,0.574904,0.567586,-0.182026,0.247876,-0.542434,0.023955
R00695553,0,2,11,0,0,1,25,12,9,1995.0,5.0,3,1,141.0,30.0,0.241704,2.638298,0.0,141.0,0,88.0,21.0,0.279808,2.579545,209.0,0,79.0,0.252536,1.1316,1.184383,0.05,0.00022,0.609999,0.566582,0.587782,-0.340025,-0.301922,-0.96074,0.010831
R00695554,0,2,11,0,0,1,25,12,9,1990.0,10.0,3,1,141.0,30.0,0.241704,2.638298,0.0,141.0,0,337.0,38.0,0.128885,2.430267,209.0,0,79.0,0.252536,1.1316,0.969278,0.05,0.00022,0.609999,0.566582,0.587782,-0.340025,-0.452845,-0.96074,0.010831
R00695555,0,2,11,0,0,1,35,17,9,1983.0,17.0,1,0,200.0,52.0,0.278211,2.605,1.0,200.0,0,72.0,10.0,0.202152,2.041667,208.0,0,138.0,0.239872,1.295753,1.252082,0.05,0.000417,0.583566,0.595411,0.587782,-0.303519,-0.379578,-0.994038,-0.038339
R00695556,0,2,11,0,0,1,35,17,9,1988.0,12.0,2,1,200.0,52.0,0.278211,2.605,1.0,200.0,0,80.0,8.0,0.162834,1.8375,209.0,0,138.0,0.239872,1.295753,1.042158,0.05,0.000417,0.583566,0.595411,0.587782,-0.303519,-0.418895,-0.994038,-0.038339
R00695557,0,2,11,0,0,1,35,17,9,1994.0,6.0,1,0,200.0,52.0,0.278211,2.605,1.0,200.0,0,29.0,3.0,0.243433,1.896552,202.0,0,138.0,0.239872,1.295753,1.124794,0.05,0.000417,0.583566,0.595411,0.587782,-0.303519,-0.338297,-0.994038,-0.038339
R00695558,0,2,11,0,0,1,35,17,9,1996.0,4.0,2,1,200.0,52.0,0.278211,2.605,1.0,200.0,0,13.0,0.0,0.27923,1.076923,209.0,0,138.0,0.239872,1.295753,0.266469,0.05,0.000417,0.583566,0.595411,0.587782,-0.303519,-0.302499,-0.994038,-0.038339
R00695559,0,2,11,0,0,0,25,12,4,1996.0,4.0,3,1,397.0,331.0,0.826359,4.178841,1.0,397.0,0,969.0,616.0,0.635047,3.754386,209.0,0,95.0,0.766175,1.031375,0.958124,0.65,0.002454,0.609999,0.566582,0.567586,0.244629,0.053317,0.579803,-0.060184
R00695560,0,2,11,0,0,1,1,10,4,1993.0,7.0,2,1,54.0,20.0,0.408799,3.074074,0.0,54.0,0,657.0,434.0,0.659164,3.817352,209.0,0,11.0,0.651337,1.033725,0.816573,0.5,0.000787,0.56441,0.574904,0.567586,-0.17293,0.077434,-0.524964,0.242538
R00695561,0,2,11,0,0,1,25,17,0,1987.0,13.0,1,0,527.0,318.0,0.602933,3.662239,0.0,527.0,0,1046.0,776.0,0.740057,4.028681,209.0,0,88.0,0.629808,1.447289,0.97244,0.3,0.000359,0.583566,0.566582,0.603908,0.021203,0.158328,0.063201,0.026875
R00695562,0,2,11,0,0,1,25,17,0,1983.0,17.0,2,1,527.0,318.0,0.602933,3.662239,0.0,527.0,0,989.0,813.0,0.819162,4.256825,210.0,0,88.0,0.629808,1.447289,0.872433,0.3,0.000359,0.583566,0.566582,0.603908,0.021203,0.237432,0.063201,0.026875
R00695563,0,2,11,0,0,1,25,17,0,1989.0,11.0,1,0,527.0,318.0,0.602933,3.662239,0.0,527.0,0,305.0,230.0,0.747573,4.019672,209.0,0,88.0,0.629808,1.447289,0.890537,0.3,0.000359,0.583566,0.566582,0.603908,0.021203,0.165844,0.063201,0.026875
R00695564,0,2,11,0,0,1,25,12,9,1995.0,5.0,4,1,143.0,30.0,0.238586,2.615385,0.0,143.0,0,250.0,72.0,0.301453,2.664,209.0,0,81.0,0.247105,1.14001,1.292712,0.05,0.000197,0.609999,0.566582,0.587782,-0.343144,-0.280276,-0.983653,0.008519
R00695565,0,2,11,0,0,1,25,12,9,1994.0,6.0,2,1,143.0,30.0,0.238586,2.615385,0.0,143.0,0,230.0,40.0,0.194135,2.53913,209.0,0,81.0,0.247105,1.14001,1.01542,0.05,0.000197,0.609999,0.566582,0.587782,-0.343144,-0.387594,-0.983653,0.008519
R00695566,0,2,11,0,0,1,18,19,9,1995.0,5.0,2,1,54.0,43.0,0.757284,4.148148,0.0,54.0,0,1294.0,1167.0,0.898913,4.510819,210.0,0,0.0,0.58173,0.825685,0.758949,0.9,0.002095,0.535934,0.564425,0.587782,0.175554,0.317184,0.54911,-0.175554
R00695567,0,2,11,0,0,1,18,19,9,1954.0,46.0,2,1,54.0,43.0,0.757284,4.148148,0.0,54.0,0,735.0,673.0,0.910282,4.492517,210.0,0,0.0,0.58173,0.825685,0.67583,0.9,0.002095,0.535934,0.564425,0.587782,0.175554,0.328552,0.54911,-0.175554
R00695568,0,2,11,0,0,1,1,10,4,1985.0,15.0,2,1,55.0,20.0,0.402698,3.072727,0.0,55.0,0,1934.0,1411.0,0.728664,3.972596,210.0,0,12.0,0.624198,1.024332,0.872286,0.55,0.000347,0.56441,0.574904,0.567586,-0.179032,0.146935,-0.526311,0.2215
R00695569,0,2,11,0,0,1,25,17,0,1982.0,18.0,1,0,530.0,321.0,0.605131,3.667925,0.0,530.0,0,221.0,168.0,0.75099,3.963801,209.0,0,91.0,0.64059,1.445588,0.76611,0.35,0.000185,0.583566,0.566582,0.603908,0.023401,0.169261,0.068886,0.035459
R00695570,0,2,11,0,0,0,35,1,9,1992.0,8.0,4,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,972.0,656.0,0.673761,3.800412,210.0,0,1.0,0.613904,1.420045,0.951109,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,0.092031,-0.326311,0.080999
R00695571,0,2,11,0,0,0,35,1,9,1996.0,4.0,2,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,26.0,13.0,0.525809,3.615385,209.0,0,0.0,0.58173,1.420045,0.880425,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,-0.05592,-0.326311,0.048824
R00695572,0,2,11,0,0,0,35,1,9,1951.0,49.0,3,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,371.0,226.0,0.608305,3.716981,209.0,0,1.0,0.613904,1.420045,0.967509,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,0.026575,-0.326311,0.080999
R00695573,0,2,11,0,0,0,35,1,9,1996.0,4.0,3,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,132.0,42.0,0.340144,3.0,207.0,0,1.0,0.613904,1.420045,1.080123,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,-0.241586,-0.326311,0.080999
R00695574,0,2,11,0,0,0,35,1,9,1979.0,21.0,4,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,1514.0,1221.0,0.804706,4.177015,209.0,0,8.0,0.549038,1.420045,0.921833,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,0.222976,-0.326311,0.016132
R00695575,0,2,11,0,0,0,35,1,9,1996.0,4.0,2,1,33.0,17.0,0.532906,3.272727,0.0,33.0,0,54.0,13.0,0.302739,2.851852,200.0,0,0.0,0.58173,1.420045,1.025732,0.45,0.00059,0.578805,0.595411,0.587782,-0.048824,-0.278991,-0.326311,0.048824
R00695576,0,2,11,0,0,0,25,12,4,1974.0,26.0,1,0,398.0,331.0,0.824343,4.175879,1.0,398.0,0,269.0,185.0,0.683206,3.743494,210.0,0,140.0,0.8354,1.031767,0.951034,0.65,0.001921,0.609999,0.566582,0.567586,0.242614,0.101476,0.576841,0.011056
R00695577,0,2,11,0,0,1,18,19,9,1996.0,4.0,3,1,56.0,44.0,0.749717,4.142857,0.0,56.0,0,1910.0,1575.0,0.823091,4.250262,210.0,0,1.0,0.613904,0.832993,0.961123,0.95,0.000243,0.535934,0.564425,0.587782,0.167987,0.241361,0.543819,-0.135813
R00695578,0,2,11,0,0,1,18,19,9,1996.0,4.0,2,1,56.0,44.0,0.749717,4.142857,0.0,56.0,0,843.0,707.0,0.835065,4.227758,210.0,0,3.0,0.53205,0.832993,0.859163,0.95,0.000243,0.535934,0.564425,0.587782,0.167987,0.253335,0.543819,-0.217667
R00695579,0,2,11,0,0,1,25,17,0,1931.0,69.0,1,0,531.0,322.0,0.605858,3.670433,0.0,531.0,0,300.0,208.0,0.689041,3.936667,209.0,0,30.0,0.499542,1.445381,1.009615,0.35,0.00037,0.583566,0.566582,0.603908,0.024128,0.107311,0.071395,-0.106316
R00695580,0,2,11,0,0,1,18,4,0,1989.0,11.0,2,1,508.0,250.0,0.494194,3.246063,2.0,254.0,0,246.0,106.0,0.43791,3.361789,183.0,0,76.0,0.408872,1.3238,0.833254,0.15,0.001597,0.575766,0.564425,0.603908,-0.087536,-0.14382,-0.352975,-0.085322
R00695581,0,2,11,0,0,1,25,12,9,1996.0,4.0,2,1,145.0,30.0,0.235546,2.593103,0.0,145.0,0,77.0,23.0,0.336862,2.753247,209.0,0,83.0,0.241903,1.147691,1.14138,0.0,0.000312,0.609999,0.566582,0.587782,-0.346184,-0.244867,-1.005935,0.006356
R00695582,0,2,11,0,0,1,25,12,9,1997.0,3.0,4,1,145.0,30.0,0.235546,2.593103,0.0,145.0,0,334.0,81.0,0.25428,2.640719,209.0,0,83.0,0.241903,1.147691,1.130532,0.0,0.000312,0.609999,0.566582,0.587782,-0.346184,-0.32745,-1.005935,0.006356
R00695583,0,2,11,0,0,1,25,12,9,1998.0,2.0,3,1,145.0,30.0,0.235546,2.593103,0.0,145.0,0,462.0,104.0,0.234137,2.619048,209.0,0,83.0,0.241903,1.147691,1.127147,0.0,0.000312,0.609999,0.566582,0.587782,-0.346184,-0.347593,-1.005935,0.006356
R00695584,0,2,11,0,0,1,25,12,9,1990.0,10.0,2,1,145.0,30.0,0.235546,2.593103,0.0,145.0,0,232.0,51.0,0.237626,2.762931,114.0,0,83.0,0.241903,1.147691,0.928387,0.0,0.000312,0.609999,0.566582,0.587782,-0.346184,-0.344104,-1.005935,0.006356
R00695585,0,2,11,0,0,1,35,17,9,1995.0,5.0,2,1,204.0,52.0,0.273059,2.588235,1.0,204.0,0,1295.0,1168.0,0.898991,4.511197,210.0,0,2.0,0.498626,1.293672,0.758778,0.05,0.000567,0.583566,0.595411,0.587782,-0.308671,0.317261,-1.010803,0.225566
R00695586,0,2,11,0,0,1,35,17,9,1959.0,41.0,2,1,204.0,52.0,0.273059,2.588235,1.0,204.0,0,963.0,860.0,0.889211,4.3946,209.0,0,8.0,0.599038,1.293672,0.717712,0.05,0.000567,0.583566,0.595411,0.587782,-0.308671,0.307481,-1.010803,0.325979
R00695587,0,2,11,0,0,1,35,17,9,1931.0,69.0,3,1,204.0,52.0,0.273059,2.588235,1.0,204.0,0,219.0,189.0,0.848402,4.360731,209.0,0,2.0,0.498626,1.293672,0.777839,0.05,0.000567,0.583566,0.595411,0.587782,-0.308671,0.266672,-1.010803,0.225566
R00695588,0,2,11,0,0,1,35,17,9,1962.0,38.0,2,1,204.0,52.0,0.273059,2.588235,1.0,204.0,0,553.0,477.0,0.856603,4.352622,209.0,0,0.0,0.58173,1.293672,0.772772,0.05,0.000567,0.583566,0.595411,0.587782,-0.308671,0.274873,-1.010803,0.308671
R00695589,0,2,11,0,0,1,35,17,9,1943.0,57.0,2,1,204.0,52.0,0.273059,2.588235,1.0,204.0,0,157.0,135.0,0.840123,4.312102,209.0,0,0.0,0.58173,1.293672,0.812745,0.05,0.000567,0.583566,0.595411,0.587782,-0.308671,0.258393,-1.010803,0.308671
R00695590,0,2,11,0,0,1,35,1,9,1991.0,9.0,2,1,184.0,72.0,0.402963,3.217391,0.0,184.0,0,400.0,273.0,0.679565,3.845,209.0,0,35.0,0.467676,0.964884,0.831249,0.55,0.046609,0.578805,0.595411,0.587782,-0.178767,0.097835,-0.381647,0.064713
R00695591,0,2,11,0,0,1,35,15,2,1994.0,6.0,2,1,124.0,56.0,0.463094,3.427419,1.0,124.0,0,346.0,268.0,0.768103,4.141618,210.0,0,14.0,0.614645,0.814915,0.896462,0.45,0.001019,0.615716,0.595411,0.582548,-0.118636,0.186373,-0.171619,0.151551
R00695592,0,2,11,0,0,1,35,15,2,1995.0,5.0,2,1,124.0,56.0,0.463094,3.427419,1.0,124.0,0,32.0,18.0,0.567744,3.46875,195.0,0,14.0,0.614645,0.814915,0.900846,0.45,0.001019,0.615716,0.595411,0.582548,-0.118636,-0.013985,-0.171619,0.151551
R00695593,0,2,11,0,0,0,25,12,4,1973.0,27.0,2,1,399.0,332.0,0.824771,4.175439,1.0,399.0,0,244.0,155.0,0.632737,3.721311,209.0,0,14.0,0.614645,1.030511,0.981487,0.65,0.000718,0.609999,0.566582,0.567586,0.243041,0.051008,0.576401,-0.210126
R00695594,0,2,11,0,0,1,18,4,0,1995.0,5.0,1,0,509.0,250.0,0.493245,3.24558,2.0,254.5,0,35.0,14.0,0.446399,3.142857,207.0,0,77.0,0.404278,1.322543,0.930218,0.15,0.00191,0.575766,0.564425,0.603908,-0.088485,-0.135331,-0.353459,-0.088967
R00695595,0,2,11,0,0,1,18,4,9,1997.0,3.0,1,0,858.0,439.0,0.512622,3.491841,1.0,858.0,0,99.0,15.0,0.198025,2.414141,209.0,0,269.0,0.441213,1.061315,1.110192,0.35,0.001296,0.575766,0.564425,0.587782,-0.069108,-0.383705,-0.107197,-0.071409
R00695596,0,2,11,0,0,1,18,4,9,1998.0,2.0,1,0,859.0,439.0,0.512033,3.490105,1.0,859.0,0,170.0,39.0,0.252642,2.776471,208.0,0,70.0,0.609521,1.061917,1.010259,0.3,0.001308,0.575766,0.564425,0.587782,-0.069697,-0.329088,-0.108933,0.097488
R00695597,0,2,11,0,0,1,25,12,9,1995.0,5.0,4,1,149.0,30.0,0.229694,2.583893,0.0,149.0,0,397.0,48.0,0.134427,2.261965,209.0,0,87.0,0.232129,1.135756,1.034366,0.0,0.000417,0.609999,0.566582,0.587782,-0.352036,-0.447302,-1.015145,0.002435
R00695598,0,2,11,0,0,1,25,12,9,1990.0,10.0,2,1,149.0,30.0,0.229694,2.583893,0.0,149.0,0,181.0,24.0,0.160522,2.165746,209.0,0,87.0,0.232129,1.135756,1.153969,0.0,0.000417,0.609999,0.566582,0.587782,-0.352036,-0.421208,-1.015145,0.002435
R00695599,0,2,11,0,0,1,35,17,9,1996.0,4.0,3,1,209.0,56.0,0.284981,2.626794,1.0,209.0,0,1911.0,1576.0,0.823183,4.250654,210.0,0,4.0,0.498797,1.306755,0.961024,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.241453,-0.972244,0.213817
R00695600,0,2,11,0,0,1,35,17,9,1954.0,46.0,2,1,209.0,56.0,0.284981,2.626794,1.0,209.0,0,736.0,673.0,0.909065,4.490489,210.0,0,0.0,0.58173,1.306755,0.677605,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.327335,-0.972244,0.296749
R00695601,0,2,11,0,0,1,35,17,9,1990.0,10.0,1,0,209.0,56.0,0.284981,2.626794,1.0,209.0,0,497.0,379.0,0.758312,4.004024,209.0,0,1.0,0.613904,1.306755,0.883554,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.176582,-0.972244,0.328924
R00695602,0,2,11,0,0,1,35,17,9,1974.0,26.0,3,1,209.0,56.0,0.284981,2.626794,1.0,209.0,0,875.0,750.0,0.853417,4.348571,210.0,0,2.0,0.641483,1.306755,0.80049,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.271687,-0.972244,0.356502
R00695603,0,2,11,0,0,1,35,17,9,1997.0,3.0,4,1,209.0,56.0,0.284981,2.626794,1.0,209.0,0,1699.0,1401.0,0.822899,4.218364,210.0,0,4.0,0.498797,1.306755,0.841111,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.24117,-0.972244,0.213817
R00695604,0,2,11,0,0,1,35,17,9,1951.0,49.0,2,1,209.0,56.0,0.284981,2.626794,1.0,209.0,0,345.0,306.0,0.876697,4.356522,209.0,0,2.0,0.641483,1.306755,0.74823,0.2,0.00037,0.583566,0.595411,0.587782,-0.296749,0.294967,-0.972244,0.356502
R00695605,0,2,11,0,0,1,18,4,0,1997.0,3.0,2,1,510.0,250.0,0.4923,3.245098,2.0,255.0,0,103.0,38.0,0.391137,3.116505,208.0,0,78.0,0.399786,1.321291,1.017335,0.15,0.000486,0.575766,0.564425,0.603908,-0.089429,-0.190593,-0.35394,-0.092514
R00695606,0,2,11,0,0,0,25,12,4,1990.0,10.0,3,1,400.0,333.0,0.825196,4.175,1.0,400.0,0,765.0,407.0,0.532794,3.500654,209.0,0,141.0,0.836476,1.029259,1.067187,0.7,0.000648,0.609999,0.566582,0.567586,0.243466,-0.048936,0.575962,0.01128
R00695607,0,2,11,0,0,0,35,1,9,1989.0,11.0,2,1,39.0,20.0,0.529034,3.282051,0.0,39.0,0,137.0,40.0,0.315307,2.905109,208.0,0,4.0,0.561297,1.395023,1.045555,0.5,0.000961,0.578805,0.595411,0.587782,-0.052695,-0.266423,-0.316987,0.032263
R00695608,0,2,11,0,0,0,35,1,9,1993.0,7.0,1,0,40.0,20.0,0.518861,3.275,0.0,40.0,0,257.0,116.0,0.457178,3.36965,208.0,0,5.0,0.645927,1.378178,0.859561,0.45,0.000972,0.578805,0.595411,0.587782,-0.062869,-0.124552,-0.324038,0.127066
R00695609,0,2,11,0,0,1,35,17,9,1958.0,42.0,2,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,634.0,536.0,0.840527,4.255521,210.0,0,1.0,0.613904,1.315186,0.818367,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.258798,-0.933922,0.318835
R00695610,0,2,11,0,0,1,35,17,9,1968.0,32.0,4,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,1250.0,942.0,0.751966,4.1008,210.0,0,9.0,0.618131,1.315186,1.030456,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.170236,-0.933922,0.323062
R00695611,0,2,11,0,0,1,35,17,9,1940.0,60.0,2,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,255.0,206.0,0.797681,4.180392,209.0,0,1.0,0.613904,1.315186,0.815781,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.215951,-0.933922,0.318835
R00695612,0,2,11,0,0,1,35,17,9,1946.0,54.0,3,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,314.0,274.0,0.861904,4.286624,210.0,0,4.0,0.623797,1.315186,0.753345,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.280174,-0.933922,0.328728
R00695613,0,2,11,0,0,1,35,17,9,1971.0,29.0,4,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,628.0,503.0,0.796845,4.136943,209.0,0,23.0,0.370879,1.315186,0.825762,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.215115,-0.933922,0.075809
R00695614,0,2,11,0,0,1,35,17,9,1948.0,52.0,4,1,215.0,60.0,0.295069,2.665116,1.0,215.0,0,350.0,279.0,0.790002,4.111429,209.0,0,6.0,0.554487,1.315186,0.772111,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.208272,-0.933922,0.259417
R00695615,0,2,11,0,0,1,35,17,9,1976.0,24.0,1,0,215.0,60.0,0.295069,2.665116,1.0,215.0,0,285.0,217.0,0.754144,3.961404,209.0,0,2.0,0.570054,1.315186,0.791568,0.4,0.000486,0.583566,0.595411,0.587782,-0.28666,0.172414,-0.933922,0.274985
R00695616,0,2,11,0,0,0,25,12,4,1984.0,16.0,2,1,401.0,334.0,0.825619,4.174564,1.0,401.0,0,782.0,468.0,0.598213,3.679028,209.0,0,96.0,0.759081,1.028012,1.018019,0.75,0.001065,0.609999,0.566582,0.567586,0.243889,0.016483,0.575526,-0.066538
R00695617,0,2,11,0,0,1,35,17,9,1976.0,24.0,2,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,942.0,781.0,0.825976,4.231423,210.0,0,10.0,0.590034,1.319259,0.858052,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.244246,-0.896335,0.286698
R00695618,0,2,11,0,0,1,35,17,9,1991.0,9.0,2,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,1903.0,1665.0,0.873097,4.365738,210.0,0,10.0,0.590034,1.319259,0.825706,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.291367,-0.896335,0.286698
R00695619,0,2,11,0,0,1,35,17,9,1935.0,65.0,1,0,222.0,64.0,0.303337,2.702703,1.0,222.0,0,171.0,133.0,0.764922,4.093567,209.0,0,3.0,0.598717,1.319259,0.796568,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.183192,-0.896335,0.295381
R00695620,0,2,11,0,0,1,35,17,9,1988.0,12.0,2,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,1202.0,976.0,0.809704,4.151414,209.0,0,24.0,0.360577,1.319259,0.833194,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.227974,-0.896335,0.05724
R00695621,0,2,11,0,0,1,35,17,9,1944.0,56.0,3,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,491.0,396.0,0.801155,4.185336,210.0,0,18.0,0.499359,1.319259,0.849265,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.219425,-0.896335,0.196022
R00695622,0,2,11,0,0,1,35,17,9,1942.0,58.0,1,0,222.0,64.0,0.303337,2.702703,1.0,222.0,0,56.0,41.0,0.705599,3.821429,209.0,0,3.0,0.598717,1.319259,0.826074,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.12387,-0.896335,0.295381
R00695623,0,2,11,0,0,1,35,17,9,1981.0,19.0,2,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,372.0,283.0,0.755158,4.010753,209.0,0,7.0,0.577935,1.319259,0.829492,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,0.173428,-0.896335,0.274598
R00695624,0,2,11,0,0,1,35,17,9,1976.0,24.0,2,1,222.0,64.0,0.303337,2.702703,1.0,222.0,0,65.0,33.0,0.519231,3.538462,162.0,0,24.0,0.360577,1.319259,1.038889,0.55,0.000382,0.583566,0.595411,0.587782,-0.278393,-0.062499,-0.896335,0.05724
R00695625,0,2,11,0,0,1,25,17,0,1955.0,45.0,1,0,532.0,323.0,0.606582,3.672932,0.0,532.0,0,266.0,190.0,0.708564,3.928571,207.0,0,82.0,0.765753,1.44517,0.817209,0.4,0.001586,0.583566,0.566582,0.603908,0.024853,0.126834,0.073894,0.15917
R00695626,0,2,11,0,0,1,25,17,0,1943.0,57.0,1,0,532.0,323.0,0.606582,3.672932,0.0,532.0,0,33.0,10.0,0.37735,2.848485,202.0,0,31.0,0.51118,1.44517,1.183759,0.4,0.001586,0.583566,0.566582,0.603908,0.024853,-0.20438,0.073894,-0.095402
R00695627,0,2,11,0,0,1,25,17,0,1956.0,44.0,2,1,532.0,323.0,0.606582,3.672932,0.0,532.0,0,55.0,22.0,0.432549,2.763636,209.0,0,31.0,0.51118,1.44517,1.334352,0.4,0.001586,0.583566,0.566582,0.603908,0.024853,-0.149181,0.073894,-0.095402
R00695628,0,2,11,0,0,1,18,4,0,1999.0,1.0,2,1,511.0,250.0,0.491359,3.242661,2.0,255.5,0,158.0,60.0,0.394004,3.075949,206.0,0,129.0,0.574332,1.321144,1.116869,0.15,0.001146,0.575766,0.564425,0.603908,-0.090371,-0.187725,-0.356377,0.082973
R00695629,0,2,11,0,0,1,25,17,0,1996.0,4.0,1,0,535.0,325.0,0.606912,3.674766,0.0,535.0,0,193.0,167.0,0.848687,4.357513,209.0,0,3.0,0.598717,1.442615,0.789607,0.45,0.000162,0.583566,0.566582,0.603908,0.025182,0.266957,0.075728,-0.008195
R00695630,0,2,11,0,0,1,35,17,9,1994.0,6.0,3,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,1181.0,677.0,0.573328,3.563929,209.0,0,26.0,0.39423,1.324311,0.974016,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,-0.008401,-0.851212,0.076128
R00695631,0,2,11,0,0,1,35,17,9,1955.0,45.0,3,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,316.0,250.0,0.783478,4.107595,210.0,0,19.0,0.515508,1.324311,0.792252,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,0.201748,-0.851212,0.197406
R00695632,0,2,11,0,0,1,35,17,9,1954.0,46.0,2,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,270.0,214.0,0.78362,4.074074,210.0,0,2.0,0.641483,1.324311,0.756499,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,0.20189,-0.851212,0.32338
R00695633,0,2,11,0,0,1,35,17,9,1984.0,16.0,3,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,1566.0,1265.0,0.806071,4.157727,209.0,0,26.0,0.39423,1.324311,0.844954,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,0.224342,-0.851212,0.076128
R00695634,0,2,11,0,0,1,35,17,9,1999.0,1.0,3,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,1903.0,1603.0,0.840721,4.326852,209.0,0,26.0,0.39423,1.324311,0.931917,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,0.258991,-0.851212,0.076128
R00695635,0,2,11,0,0,1,35,17,9,1999.0,1.0,2,1,230.0,70.0,0.318102,2.747826,1.0,230.0,0,858.0,701.0,0.813771,4.187646,209.0,0,12.0,0.582532,1.324311,0.908897,0.65,0.000359,0.583566,0.595411,0.587782,-0.263627,0.232041,-0.851212,0.264429
