flight_id,tail_number,departed_at,risk_score,watch
F00213914,N259WN,2024-02-05 06:25:00,2.9e-05,0
F00213915,N324DX,2024-02-05 06:25:00,2.2e-05,0
F00213916,N446WN,2024-02-05 06:25:00,5.7e-05,0
F00213917,N561WN,2024-02-05 06:25:00,0.026116,0
F00213918,N565WN,2024-02-05 06:25:00,0.001433,0
F00213919,N620UX,2024-02-05 06:25:00,0.16845,1
F00213920,N713SK,2024-02-05 06:25:00,3.4e-05,0
F00213921,N7723E,2024-02-05 06:25:00,0.000298,0
F00213922,N778SK,2024-02-05 06:25:00,0.030684,0
F00213923,N8511K,2024-02-05 06:25:00,0.002412,0
F00213924,N862DN,2024-02-05 06:25:00,0.000374,0
F00213925,N8641B,2024-02-05 06:25:00,0.205694,1
F00213926,N8733M,2024-02-05 06:25:00,0.000273,0
F00213927,N8764Q,2024-02-05 06:25:00,0.000201,0
F00213928,N952WN,2024-02-05 06:25:00,0.000425,0
F00213929,N964WN,2024-02-05 06:25:00,0.003663,0
F00213930,N980AT,2024-02-05 06:25:00,6e-05,0
F00213931,N166SY,2024-02-05 06:26:00,0.093135,1
F00213932,N831DN,2024-02-05 06:26:00,0.000193,0
F00213933,N746UW,2024-02-05 06:27:00,0.620053,1
F00213934,N106DN,2024-02-05 06:30:00,0.000247,0
F00213935,N113DQ,2024-02-05 06:30:00,0.000234,0
F00213936,N119DU,2024-02-05 06:30:00,0.000302,0
F00213937,N119SY,2024-02-05 06:30:00,0.181513,1
F00213938,N131DU,2024-02-05 06:30:00,9.2e-05,0
F00213939,N206SY,2024-02-05 06:30:00,0.000178,0
F00213940,N225WN,2024-02-05 06:30:00,0.001261,0
F00213941,N273WN,2024-02-05 06:30:00,0.000356,0
F00213942,N279WN,2024-02-05 06:30:00,0.001671,0
F00213943,N289SY,2024-02-05 06:30:00,0.000187,0
F00213944,N301DU,2024-02-05 06:30:00,0.000125,0
F00213945,N306SP,2024-02-05 06:30:00,0.100627,1
F00213946,N313DN,2024-02-05 06:30:00,0.000434,0
F00213947,N313DU,2024-02-05 06:30:00,0.000114,0
F00213948,N316DN,2024-02-05 06:30:00,0.000482,0
F00213949,N321NB,2024-02-05 06:30:00,7.7e-05,0
F00213950,N323SY,2024-02-05 06:30:00,0.059523,0
F00213951,N325DN,2024-02-05 06:30:00,0.000396,0
F00213952,N347DN,2024-02-05 06:30:00,0.000217,0
F00213953,N349NB,2024-02-05 06:30:00,0.000182,0
F00213954,N3733Z,2024-02-05 06:30:00,0.000249,0
F00213955,N375DN,2024-02-05 06:30:00,0.000496,0
F00213956,N416WN,2024-02-05 06:30:00,0.103275,1
F00213957,N462WN,2024-02-05 06:30:00,0.000259,0
F00213958,N549CA,2024-02-05 06:30:00,1.9e-05,0
F00213959,N555LV,2024-02-05 06:30:00,0.003424,0
F00213960,N601AW,2024-02-05 06:30:00,1e-05,0
F00213961,N607SK,2024-02-05 06:30:00,0.000301,0
F00213962,N613SK,2024-02-05 06:30:00,0.000448,0
F00213963,N697DL,2024-02-05 06:30:00,0.000389,0
F00213964,N705SK,2024-02-05 06:30:00,0.001748,0
F00213965,N772XF,2024-02-05 06:30:00,0.505391,1
F00213966,N7731A,2024-02-05 06:30:00,0.000126,0
F00213967,N804AW,2024-02-05 06:30:00,3e-05,0
F00213968,N828DN,2024-02-05 06:30:00,0.000111,0
F00213969,N839DN,2024-02-05 06:30:00,0.000204,0
F00213970,N8503A,2024-02-05 06:30:00,0.000375,0
F00213971,N8522P,2024-02-05 06:30:00,0.001372,0
F00213972,N8524Z,2024-02-05 06:30:00,0.01907,0
F00213973,N8540V,2024-02-05 06:30:00,0.000165,0
F00213974,N8544Z,2024-02-05 06:30:00,0.164582,1
F00213975,N8560Z,2024-02-05 06:30:00,3.5e-05,0
F00213976,N8621A,2024-02-05 06:30:00,0.00053,0
F00213977,N8635F,2024-02-05 06:30:00,0.000188,0
F00213978,N8652B,2024-02-05 06:30:00,0.000156,0
F00213979,N8673F,2024-02-05 06:30:00,0.001977,0
F00213980,N8803L,2024-02-05 06:30:00,0.004822,0
F00213981,N8880G,2024-02-05 06:30:00,0.019004,0
F00213982,N889DN,2024-02-05 06:30:00,0.000315,0
F00213983,N8920Q,2024-02-05 06:30:00,0.00022,0
F00213984,N900EV,2024-02-05 06:30:00,0.000858,0
F00213985,N907WN,2024-02-05 06:30:00,0.002008,0
F00213986,N909WN,2024-02-05 06:30:00,0.000257,0
F00213987,N937WN,2024-02-05 06:30:00,0.116987,1
F00213988,N121DZ,2024-02-05 06:31:00,3.3e-05,0
F00213989,N354DN,2024-02-05 06:31:00,0.049387,0
F00213990,N972AN,2024-02-05 06:32:00,0.00025,0
F00213991,N409AA,2024-02-05 06:33:00,0.000393,0
F00213992,N341TR,2024-02-05 06:34:00,6.4e-05,0
F00213993,N102DN,2024-02-05 06:35:00,4.2e-05,0
F00213994,N105UW,2024-02-05 06:35:00,0.000643,0
F00213995,N122US,2024-02-05 06:35:00,0.003893,0
F00213996,N138SY,2024-02-05 06:35:00,0.000332,0
F00213997,N204WN,2024-02-05 06:35:00,5.1e-05,0
F00213998,N231WN,2024-02-05 06:35:00,0.001545,0
F00213999,N255WN,2024-02-05 06:35:00,9.2e-05,0
F00214000,N276WN,2024-02-05 06:35:00,0.002821,0
F00214001,N304SY,2024-02-05 06:35:00,0.000221,0
F00214002,N368NB,2024-02-05 06:35:00,4.3e-05,0
F00214003,N371NB,2024-02-05 06:35:00,0.000308,0
F00214004,N397DA,2024-02-05 06:35:00,0.002365,0
F00214005,N411WN,2024-02-05 06:35:00,0.00015,0
F00214006,N503SY,2024-02-05 06:35:00,0.000333,0
F00214007,N529DT,2024-02-05 06:35:00,6e-05,0
F00214008,N567WN,2024-02-05 06:35:00,0.19412,1
F00214009,N710UW,2024-02-05 06:35:00,0.000247,0
F00214010,N8328A,2024-02-05 06:35:00,0.000409,0
F00214011,N8533S,2024-02-05 06:35:00,0.0021,0
F00214012,N8688J,2024-02-05 06:35:00,0.000501,0
F00214013,N8707P,2024-02-05 06:35:00,0.024181,0
F00214014,N8772M,2024-02-05 06:35:00,2.1e-05,0
F00214015,N8802Q,2024-02-05 06:35:00,2.2e-05,0
F00214016,N8838Q,2024-02-05 06:35:00,0.003082,0
F00214017,N8918Q,2024-02-05 06:35:00,0.000284,0
F00214018,N949WN,2024-02-05 06:35:00,0.00032,0
F00214019,N963WN,2024-02-05 06:35:00,0.000893,0
F00214020,N246SY,2024-02-05 06:36:00,0.002546,0
F00214021,N787SK,2024-02-05 06:36:00,0.615747,1
F00214022,N916AN,2024-02-05 06:38:00,2.1e-05,0
F00214023,N187US,2024-02-05 06:40:00,0.000438,0
F00214024,N281WN,2024-02-05 06:40:00,0.187318,1
F00214025,N292WN,2024-02-05 06:40:00,2.7e-05,0
F00214026,N447WN,2024-02-05 06:40:00,0.001315,0
F00214027,N467WN,2024-02-05 06:40:00,0.140674,1
F00214028,N564WN,2024-02-05 06:40:00,0.377767,1
F00214029,N8555Z,2024-02-05 06:40:00,8.7e-05,0
F00214030,N8566Z,2024-02-05 06:40:00,0.02051,0
F00214031,N8569Z,2024-02-05 06:40:00,0.000827,0
F00214032,N8582Z,2024-02-05 06:40:00,0.00022,0
F00214033,N8704Q,2024-02-05 06:40:00,2.2e-05,0
F00214034,N8705Q,2024-02-05 06:40:00,4.7e-05,0
F00214035,N8771D,2024-02-05 06:40:00,0.00038,0
F00214036,N8784Q,2024-02-05 06:40:00,0.001932,0
F00214037,N8864H,2024-02-05 06:40:00,3.1e-05,0
F00214038,N8870K,2024-02-05 06:40:00,0.000186,0
F00214039,N8894Q,2024-02-05 06:40:00,4.8e-05,0
F00214040,N913NN,2024-02-05 06:40:00,3.5e-05,0
F00214041,N950AN,2024-02-05 06:40:00,7.5e-05,0
F00214042,N955AT,2024-02-05 06:40:00,9e-06,0
F00214043,N979UY,2024-02-05 06:40:00,3e-05,0
F00214044,N985NN,2024-02-05 06:40:00,4.6e-05,0
F00214045,N997NN,2024-02-05 06:40:00,3.3e-05,0
F00214046,N831AW,2024-02-05 06:42:00,6.5e-05,0
F00214047,N121AN,2024-02-05 06:44:00,0.000267,0
F00214048,N198UW,2024-02-05 06:44:00,2e-05,0
F00214049,N118SY,2024-02-05 06:45:00,4.5e-05,0
F00214050,N124DX,2024-02-05 06:45:00,0.000425,0
F00214051,N167AN,2024-02-05 06:45:00,0.000495,0
F00214052,N173SY,2024-02-05 06:45:00,0.0004,0
F00214053,N193SY,2024-02-05 06:45:00,0.013412,0
F00214054,N282SY,2024-02-05 06:45:00,0.00067,0
F00214055,N345NW,2024-02-05 06:45:00,1.5e-05,0
F00214056,N380DN,2024-02-05 06:45:00,0.000442,0
F00214057,N394DA,2024-02-05 06:45:00,9.3e-05,0
F00214058,N404WN,2024-02-05 06:45:00,0.253727,1
F00214059,N406AN,2024-02-05 06:45:00,0.000358,0
F00214060,N412WN,2024-02-05 06:45:00,6.7e-05,0
F00214061,N468AN,2024-02-05 06:45:00,0.000309,0
F00214062,N507AY,2024-02-05 06:45:00,0.002465,0
F00214063,N704X,2024-02-05 06:45:00,0.000373,0
F00214064,N7740A,2024-02-05 06:45:00,0.000132,0
F00214065,N7823A,2024-02-05 06:45:00,0.14802,1
F00214066,N7853B,2024-02-05 06:45:00,6.6e-05,0
F00214067,N8518R,2024-02-05 06:45:00,0.000187,0
F00214068,N8607M,2024-02-05 06:45:00,0.000248,0
F00214069,N8614M,2024-02-05 06:45:00,0.329746,1
F00214070,N8617E,2024-02-05 06:45:00,0.085552,1
F00214071,N8629A,2024-02-05 06:45:00,0.000589,0
F00214072,N8660A,2024-02-05 06:45:00,0.000241,0
F00214073,N8671D,2024-02-05 06:45:00,5.6e-05,0
F00214074,N8683D,2024-02-05 06:45:00,0.000104,0
F00214075,N8732S,2024-02-05 06:45:00,0.004913,0
F00214076,N8790Q,2024-02-05 06:45:00,0.000287,0
F00214077,N8820L,2024-02-05 06:45:00,0.000185,0
F00214078,N8914Q,2024-02-05 06:45:00,0.173522,1
F00214079,N910NN,2024-02-05 06:45:00,6.7e-05,0
F00214080,N917DU,2024-02-05 06:45:00,3.7e-05,0
F00214081,N920DU,2024-02-05 06:45:00,7.5e-05,0
F00214082,N920WN,2024-02-05 06:45:00,0.031501,0
F00214083,N122NN,2024-02-05 06:46:00,0.000822,0
F00214084,N604SK,2024-02-05 06:46:00,0.003426,0
F00214085,N336RU,2024-02-05 06:49:00,8.6e-05,0
F00214086,N140SY,2024-02-05 06:50:00,0.000417,0
F00214087,N211WN,2024-02-05 06:50:00,2.3e-05,0
F00214088,N219WN,2024-02-05 06:50:00,0.00188,0
F00214089,N246LV,2024-02-05 06:50:00,0.001695,0
F00214090,N252WN,2024-02-05 06:50:00,5.4e-05,0
F00214091,N324SY,2024-02-05 06:50:00,0.000467,0
F00214092,N3747D,2024-02-05 06:50:00,0.000188,0
F00214093,N408WN,2024-02-05 06:50:00,5.9e-05,0
F00214094,N679CA,2024-02-05 06:50:00,0.00193,0
F00214095,N7735A,2024-02-05 06:50:00,2.6e-05,0
F00214096,N7867A,2024-02-05 06:50:00,0.002306,0
F00214097,N805AW,2024-02-05 06:50:00,0.000442,0
F00214098,N822SK,2024-02-05 06:50:00,0.00022,0
F00214099,N863NN,2024-02-05 06:50:00,2.4e-05,0
F00214100,N8696E,2024-02-05 06:50:00,0.000209,0
F00214101,N8825Q,2024-02-05 06:50:00,0.195283,1
F00214102,N8827Q,2024-02-05 06:50:00,1.4e-05,0
F00214103,N8841L,2024-02-05 06:50:00,0.000265,0
F00214104,N8862Q,2024-02-05 06:50:00,3.2e-05,0
F00214105,N887DN,2024-02-05 06:50:00,0.160536,1
F00214106,N932WN,2024-02-05 06:50:00,0.002874,0
F00214107,N968WN,2024-02-05 06:50:00,0.028249,0
F00214108,N509AY,2024-02-05 06:51:00,3.9e-05,0
F00214109,N104NN,2024-02-05 06:52:00,9.3e-05,0
F00214110,N914UY,2024-02-05 06:52:00,0.00034,0
F00214111,N960SW,2024-02-05 06:52:00,0.394472,1
F00214112,N579UW,2024-02-05 06:53:00,0.000221,0
F00214113,N145SY,2024-02-05 06:54:00,0.000107,0
F00214114,N724UW,2024-02-05 06:54:00,0.000289,0
F00214115,N127DN,2024-02-05 06:55:00,0.00041,0
F00214116,N232WN,2024-02-05 06:55:00,0.086688,1
F00214117,N290WN,2024-02-05 06:55:00,0.023683,0
F00214118,N299WN,2024-02-05 06:55:00,0.000544,0
F00214119,N472WN,2024-02-05 06:55:00,0.002006,0
F00214120,N473WN,2024-02-05 06:55:00,0.002549,0
F00214121,N519UW,2024-02-05 06:55:00,1.6e-05,0
F00214122,N8527Q,2024-02-05 06:55:00,0.000119,0
F00214123,N8579Z,2024-02-05 06:55:00,0.002232,0
F00214124,N8676A,2024-02-05 06:55:00,0.080301,1
F00214125,N8756S,2024-02-05 06:55:00,0.000283,0
F00214126,N8795L,2024-02-05 06:55:00,0.001551,0
F00214127,N8859Q,2024-02-05 06:55:00,0.002262,0
F00214128,N8886C,2024-02-05 06:55:00,0.000348,0
F00214129,N8888M,2024-02-05 06:55:00,2.1e-05,0
F00214130,N904WN,2024-02-05 06:55:00,2.9e-05,0
F00214131,N554CA,2024-02-05 06:56:00,0.003061,0
F00214132,N321RL,2024-02-05 06:57:00,0.000239,0
F00214133,N741EV,2024-02-05 06:57:00,2.7e-05,0
F00214134,N971AN,2024-02-05 06:57:00,0.000206,0
F00214135,N709SK,2024-02-05 06:58:00,0.046413,0
F00214136,N753US,2024-02-05 06:58:00,2.4e-05,0
F00214137,N304RB,2024-02-05 06:59:00,0.000378,0
F00214138,N378NW,2024-02-05 06:59:00,0.000181,0
F00214139,N744P,2024-02-05 06:59:00,0.001933,0
F00214140,N750UW,2024-02-05 06:59:00,3.6e-05,0
F00214141,N776XF,2024-02-05 06:59:00,0.000258,0
F00214142,N813NN,2024-02-05 06:59:00,0.00073,0
F00214143,N983AN,2024-02-05 06:59:00,1.2e-05,0
F00214144,N989NN,2024-02-05 06:59:00,1.7e-05,0
F00214145,N101DU,2024-02-05 07:00:00,0.000495,0
F00214146,N109DU,2024-02-05 07:00:00,0.000427,0
F00214147,N111US,2024-02-05 07:00:00,2.4e-05,0
F00214148,N138AN,2024-02-05 07:00:00,0.000463,0
F00214149,N159AN,2024-02-05 07:00:00,2.6e-05,0
F00214150,N160SY,2024-02-05 07:00:00,0.005545,0
F00214151,N1803U,2024-02-05 07:00:00,0.000252,0
F00214152,N183SY,2024-02-05 07:00:00,0.561318,1
F00214153,N186SY,2024-02-05 07:00:00,0.167399,1
F00214154,N191SY,2024-02-05 07:00:00,0.000362,0
F00214155,N194SY,2024-02-05 07:00:00,0.144143,1
F00214156,N195UW,2024-02-05 07:00:00,0.000219,0
F00214157,N200WN,2024-02-05 07:00:00,0.001115,0
F00214158,N205WN,2024-02-05 07:00:00,0.106396,1
F00214159,N216WR,2024-02-05 07:00:00,0.047871,0
F00214160,N220WN,2024-02-05 07:00:00,0.000215,0
F00214161,N282WN,2024-02-05 07:00:00,0.001524,0
F00214162,N284WN,2024-02-05 07:00:00,7e-05,0
F00214163,N289SY,2024-02-05 07:00:00,0.000181,0
F00214164,N297WN,2024-02-05 07:00:00,0.360161,1
F00214165,N305SY,2024-02-05 07:00:00,0.001189,0
F00214166,N321DH,2024-02-05 07:00:00,0.11635,1
F00214167,N323US,2024-02-05 07:00:00,0.000265,0
F00214168,N336DX,2024-02-05 07:00:00,0.000476,0
F00214169,N337DN,2024-02-05 07:00:00,0.000321,0
F00214170,N338NW,2024-02-05 07:00:00,3.4e-05,0
F00214171,N339DN,2024-02-05 07:00:00,0.000419,0
F00214172,N345DN,2024-02-05 07:00:00,0.00172,0
F00214173,N351NW,2024-02-05 07:00:00,2.4e-05,0
F00214174,N353DN,2024-02-05 07:00:00,0.000398,0
F00214175,N360NW,2024-02-05 07:00:00,2.3e-05,0
F00214176,N366DX,2024-02-05 07:00:00,0.000394,0
F00214177,N370DN,2024-02-05 07:00:00,0.000462,0
F00214178,N3769L,2024-02-05 07:00:00,0.000264,0
F00214179,N380DA,2024-02-05 07:00:00,8e-05,0
F00214180,N422WN,2024-02-05 07:00:00,0.004165,0
F00214181,N423WN,2024-02-05 07:00:00,0.000207,0
F00214182,N434AN,2024-02-05 07:00:00,0.000299,0
F00214183,N443WN,2024-02-05 07:00:00,0.000112,0
F00214184,N446AN,2024-02-05 07:00:00,0.00023,0
F00214185,N456WN,2024-02-05 07:00:00,0.001394,0
F00214186,N458WN,2024-02-05 07:00:00,8.7e-05,0
F00214187,N479WN,2024-02-05 07:00:00,2e-05,0
F00214188,N526DE,2024-02-05 07:00:00,0.000106,0
F00214189,N538DN,2024-02-05 07:00:00,0.000381,0
F00214190,N543DE,2024-02-05 07:00:00,0.000144,0
F00214191,N603SK,2024-02-05 07:00:00,0.001524,0
F00214192,N688DL,2024-02-05 07:00:00,0.000283,0
F00214193,N764SK,2024-02-05 07:00:00,0.000106,0
F00214194,N7713A,2024-02-05 07:00:00,4e-05,0
F00214195,N7749B,2024-02-05 07:00:00,2.2e-05,0
F00214196,N7752B,2024-02-05 07:00:00,0.000372,0
F00214197,N7828A,2024-02-05 07:00:00,2.5e-05,0
F00214198,N7832A,2024-02-05 07:00:00,3.1e-05,0
F00214199,N7859B,2024-02-05 07:00:00,0.066619,0
F00214200,N7860A,2024-02-05 07:00:00,0.380361,1
F00214201,N7863A,2024-02-05 07:00:00,0.057229,0
F00214202,N791SW,2024-02-05 07:00:00,0.000123,0
F00214203,N816NN,2024-02-05 07:00:00,0.000321,0
F00214204,N822AW,2024-02-05 07:00:00,0.001411,0
F00214205,N8312C,2024-02-05 07:00:00,0.236072,1
F00214206,N833AW,2024-02-05 07:00:00,0.003691,0
F00214207,N840NN,2024-02-05 07:00:00,2.4e-05,0
F00214208,N850DN,2024-02-05 07:00:00,2.4e-05,0
F00214209,N8548P,2024-02-05 07:00:00,3.8e-05,0
F00214210,N854DN,2024-02-05 07:00:00,0.000168,0
F00214211,N8554X,2024-02-05 07:00:00,0.002653,0
F00214212,N860DN,2024-02-05 07:00:00,0.000222,0
F00214213,N8647A,2024-02-05 07:00:00,0.002274,0
F00214214,N865DN,2024-02-05 07:00:00,6.9e-05,0
F00214215,N8689C,2024-02-05 07:00:00,2e-05,0
F00214216,N8724J,2024-02-05 07:00:00,0.02365,0
F00214217,N8735L,2024-02-05 07:00:00,4.2e-05,0
F00214218,N8748Q,2024-02-05 07:00:00,0.019775,0
F00214219,N8752Q,2024-02-05 07:00:00,0.000113,0
F00214220,N882NN,2024-02-05 07:00:00,0.000135,0
F00214221,N8857Q,2024-02-05 07:00:00,0.002388,0
F00214222,N895AT,2024-02-05 07:00:00,0.000234,0
F00214223,N897DN,2024-02-05 07:00:00,0.000112,0
F00214224,N900PC,2024-02-05 07:00:00,0.000186,0
F00214225,N906AA,2024-02-05 07:00:00,0.000392,0
F00214226,N908NN,2024-02-05 07:00:00,0.000306,0
F00214227,N913DU,2024-02-05 07:00:00,0.000233,0
F00214228,N920EV,2024-02-05 07:00:00,0.00217,0
F00214229,N924AT,2024-02-05 07:00:00,0.000351,0
F00214230,N927UW,2024-02-05 07:00:00,8.6e-05,0
F00214231,N929SW,2024-02-05 07:00:00,0.063453,0
F00214232,N931WN,2024-02-05 07:00:00,0.020122,0
F00214233,N938DZ,2024-02-05 07:00:00,0.000102,0
F00214234,N940NN,2024-02-05 07:00:00,0.000197,0
F00214235,N941DZ,2024-02-05 07:00:00,0.000161,0
F00214236,N956DZ,2024-02-05 07:00:00,8.5e-05,0
F00214237,N958AN,2024-02-05 07:00:00,0.000268,0
F00214238,N961SW,2024-02-05 07:00:00,0.018625,0
F00214239,N970UY,2024-02-05 07:00:00,0.000296,0
F00214240,N990AN,2024-02-05 07:00:00,0.000345,0
F00214241,N407AN,2024-02-05 07:01:00,0.000273,0
F00214242,N609SK,2024-02-05 07:01:00,0.000109,0
F00214243,N904AN,2024-02-05 07:01:00,5.1e-05,0
F00214244,N194UW,2024-02-05 07:02:00,0.000299,0
F00214245,N119US,2024-02-05 07:03:00,0.000234,0
F00214246,N425AN,2024-02-05 07:03:00,0.000223,0
F00214247,N535UW,2024-02-05 07:03:00,0.00041,0
F00214248,N949NN,2024-02-05 07:03:00,1.6e-05,0
F00214249,N872NN,2024-02-05 07:04:00,0.000273,0
F00214250,N989AU,2024-02-05 07:04:00,0.000427,0
F00214251,N123UW,2024-02-05 07:05:00,3.4e-05,0
F00214252,N1801U,2024-02-05 07:05:00,0.00316,0
F00214253,N254SY,2024-02-05 07:05:00,0.100469,1
F00214254,N262SY,2024-02-05 07:05:00,0.005474,0
F00214255,N263SY,2024-02-05 07:05:00,5.2e-05,0
F00214256,N277SY,2024-02-05 07:05:00,0.005983,0
F00214257,N302DN,2024-02-05 07:05:00,0.000251,0
F00214258,N318DU,2024-02-05 07:05:00,0.001615,0
F00214259,N321DU,2024-02-05 07:05:00,0.028988,0
F00214260,N332DN,2024-02-05 07:05:00,0.00034,0
F00214261,N340NW,2024-02-05 07:05:00,0.000356,0
F00214262,N356DN,2024-02-05 07:05:00,3.2e-05,0
F00214263,N364NB,2024-02-05 07:05:00,0.000442,0
F00214264,N387DN,2024-02-05 07:05:00,0.000578,0
F00214265,N401WN,2024-02-05 07:05:00,0.00021,0
F00214266,N431WN,2024-02-05 07:05:00,0.002401,0
F00214267,N433AN,2024-02-05 07:05:00,0.000836,0
F00214268,N486WN,2024-02-05 07:05:00,0.162551,1
F00214269,N488WN,2024-02-05 07:05:00,0.000118,0
F00214270,N549DN,2024-02-05 07:05:00,0.000314,0
F00214271,N563WN,2024-02-05 07:05:00,0.451879,1
F00214272,N6706Q,2024-02-05 07:05:00,0.000368,0
F00214273,N727TW,2024-02-05 07:05:00,6e-05,0
F00214274,N7729A,2024-02-05 07:05:00,0.000171,0
F00214275,N7741C,2024-02-05 07:05:00,0.001879,0
F00214276,N7875A,2024-02-05 07:05:00,0.00276,0
F00214277,N822DX,2024-02-05 07:05:00,0.000192,0
F00214278,N8307K,2024-02-05 07:05:00,4.8e-05,0
F00214279,N8604K,2024-02-05 07:05:00,0.001809,0
F00214280,N861DN,2024-02-05 07:05:00,0.000252,0
F00214281,N8718Q,2024-02-05 07:05:00,0.002084,0
F00214282,N8723Q,2024-02-05 07:05:00,0.020153,0
F00214283,N8781Q,2024-02-05 07:05:00,0.001405,0
F00214284,N8789Q,2024-02-05 07:05:00,0.000558,0
F00214285,N8819L,2024-02-05 07:05:00,0.223422,1
F00214286,N8850Q,2024-02-05 07:05:00,2.5e-05,0
F00214287,N8875B,2024-02-05 07:05:00,0.00512,0
F00214288,N919DU,2024-02-05 07:05:00,0.000291,0
F00214289,N924US,2024-02-05 07:05:00,0.000458,0
F00214290,N925WN,2024-02-05 07:05:00,0.000193,0
F00214291,N987AN,2024-02-05 07:05:00,0.000226,0
F00214292,N608SK,2024-02-05 07:07:00,0.002735,0
F00214293,N641CA,2024-02-05 07:07:00,0.000442,0
F00214294,N693CA,2024-02-05 07:07:00,0.087119,1
F00214295,N873NN,2024-02-05 07:07:00,4.6e-05,0
F00214296,N804DN,2024-02-05 07:09:00,0.000308,0
F00214297,N902AN,2024-02-05 07:09:00,7e-06,0
F00214298,N127SY,2024-02-05 07:10:00,0.000216,0
F00214299,N142SY,2024-02-05 07:10:00,3.9e-05,0
F00214300,N1805U,2024-02-05 07:10:00,9.7e-05,0
F00214301,N274SY,2024-02-05 07:10:00,0.003255,0
F00214302,N294SY,2024-02-05 07:10:00,0.19119,1
F00214303,N302DU,2024-02-05 07:10:00,0.000443,0
F00214304,N320SY,2024-02-05 07:10:00,0.000561,0
F00214305,N381DZ,2024-02-05 07:10:00,0.00044,0
F00214306,N391DA,2024-02-05 07:10:00,0.152323,1
F00214307,N396DA,2024-02-05 07:10:00,0.000199,0
F00214308,N487WN,2024-02-05 07:10:00,3.8e-05,0
F00214309,N497WN,2024-02-05 07:10:00,0.000325,0
F00214310,N503DZ,2024-02-05 07:10:00,0.000278,0
F00214311,N521DT,2024-02-05 07:10:00,0.00027,0
F00214312,N556UW,2024-02-05 07:10:00,0.000213,0
F00214313,N694DL,2024-02-05 07:10:00,0.000189,0
F00214314,N7748A,2024-02-05 07:10:00,0.002716,0
F00214315,N7852A,2024-02-05 07:10:00,0.023191,0
F00214316,N802AW,2024-02-05 07:10:00,0.453343,1
F00214317,N812AW,2024-02-05 07:10:00,0.00055,0
F00214318,N819AW,2024-02-05 07:10:00,0.142494,1
F00214319,N8508W,2024-02-05 07:10:00,0.000303,0
F00214320,N8656B,2024-02-05 07:10:00,1.4e-05,0
F00214321,N8668A,2024-02-05 07:10:00,3.2e-05,0
F00214322,N8786Q,2024-02-05 07:10:00,0.000272,0
F00214323,N886NN,2024-02-05 07:10:00,0.000191,0
F00214324,N920AT,2024-02-05 07:10:00,3.8e-05,0
F00214325,N923NN,2024-02-05 07:10:00,0.000348,0
F00214326,N924WN,2024-02-05 07:10:00,0.000425,0
F00214327,N951NN,2024-02-05 07:10:00,0.000136,0
F00214328,N990AU,2024-02-05 07:10:00,0.000149,0
F00214329,N991NN,2024-02-05 07:10:00,0.000162,0
F00214330,N458AL,2024-02-05 07:11:00,0.000414,0
F00214331,N850NN,2024-02-05 07:11:00,0.000895,0
F00214332,N978UY,2024-02-05 07:11:00,6e-06,0
F00214333,N549UW,2024-02-05 07:12:00,0.000989,0
F00214334,N831SK,2024-02-05 07:12:00,0.362241,1
F00214335,N988AL,2024-02-05 07:12:00,1.2e-05,0
F00214336,N561UW,2024-02-05 07:13:00,0.000446,0
F00214337,N679AW,2024-02-05 07:13:00,5.4e-05,0
F00214338,N836NN,2024-02-05 07:13:00,2.3e-05,0
F00214339,N947AN,2024-02-05 07:13:00,0.000479,0
F00214340,N170US,2024-02-05 07:14:00,0.000412,0
F00214341,N178US,2024-02-05 07:14:00,0.004124,0
F00214342,N140SY,2024-02-05 07:15:00,0.000765,0
F00214343,N170PQ,2024-02-05 07:15:00,0.000258,0
F00214344,N285WN,2024-02-05 07:15:00,0.002746,0
F00214345,N308DN,2024-02-05 07:15:00,0.000385,0
F00214346,N315NB,2024-02-05 07:15:00,3.7e-05,0
F00214347,N326SY,2024-02-05 07:15:00,0.001296,0
F00214348,N330DX,2024-02-05 07:15:00,0.000401,0
F00214349,N338NB,2024-02-05 07:15:00,9.1e-05,0
F00214350,N355PU,2024-02-05 07:15:00,7.1e-05,0
F00214351,N366NW,2024-02-05 07:15:00,0.00042,0
F00214352,N372DA,2024-02-05 07:15:00,0.00024,0
F00214353,N3773D,2024-02-05 07:15:00,0.000397,0
F00214354,N382DA,2024-02-05 07:15:00,0.000168,0
F00214355,N388DN,2024-02-05 07:15:00,0.000557,0
F00214356,N403WN,2024-02-05 07:15:00,0.027366,0
F00214357,N436WN,2024-02-05 07:15:00,0.005181,0
F00214358,N496WN,2024-02-05 07:15:00,0.108868,1
F00214359,N527DE,2024-02-05 07:15:00,0.000239,0
F00214360,N530DE,2024-02-05 07:15:00,9.5e-05,0
F00214361,N563UW,2024-02-05 07:15:00,2.9e-05,0
F00214362,N583NW,2024-02-05 07:15:00,0.000331,0
F00214363,N7747C,2024-02-05 07:15:00,0.000805,0
F00214364,N7880D,2024-02-05 07:15:00,0.078738,0
F00214365,N7884G,2024-02-05 07:15:00,0.02247,0
F00214366,N849NN,2024-02-05 07:15:00,1.5e-05,0
F00214367,N8545V,2024-02-05 07:15:00,0.026721,0
F00214368,N8557Q,2024-02-05 07:15:00,0.000124,0
F00214369,N8558Z,2024-02-05 07:15:00,0.001839,0
F00214370,N8650F,2024-02-05 07:15:00,0.00025,0
F00214371,N8822Q,2024-02-05 07:15:00,0.003427,0
