line_id,order_id,sku,placed_at,risk_score,hold
L00414980,530060,21535,2010-11-01 11:35:00,0.028115,0
L00414981,530060,21531,2010-11-01 11:35:00,0.011832,0
L00414982,530060,21507,2010-11-01 11:35:00,0.008774,0
L00414983,530060,21481,2010-11-01 11:35:00,0.011894,0
L00414984,530060,21479,2010-11-01 11:35:00,0.013026,0
L00414985,530060,21429,2010-11-01 11:35:00,0.015005,0
L00414986,530060,21408,2010-11-01 11:35:00,0.008672,0
L00414987,530060,22037,2010-11-01 11:35:00,0.009228,0
L00414988,530060,21390,2010-11-01 11:35:00,0.030987,0
L00414989,530060,22041,2010-11-01 11:35:00,0.011251,0
L00414990,530060,22065,2010-11-01 11:35:00,0.016833,0
L00414991,530060,21990,2010-11-01 11:35:00,0.009326,0
L00414992,530060,21984,2010-11-01 11:35:00,0.019398,0
L00414993,530060,21982,2010-11-01 11:35:00,0.009016,0
L00414994,530060,21980,2010-11-01 11:35:00,0.016331,0
L00414995,530060,21977,2010-11-01 11:35:00,0.010263,0
L00414996,530060,21976,2010-11-01 11:35:00,0.009126,0
L00414997,530060,21944,2010-11-01 11:35:00,0.188224,1
L00414998,530060,22121,2010-11-01 11:35:00,0.009322,0
L00414999,530060,22114,2010-11-01 11:35:00,0.017468,0
L00415000,530060,22109,2010-11-01 11:35:00,0.042985,0
L00415001,530060,22108,2010-11-01 11:35:00,0.022999,0
L00415002,530060,22101,2010-11-01 11:35:00,0.011541,0
L00415003,530060,22086,2010-11-01 11:35:00,0.025188,0
L00415004,530060,22083,2010-11-01 11:35:00,0.012542,0
L00415005,530060,22081,2010-11-01 11:35:00,0.009172,0
L00415006,530060,22077,2010-11-01 11:35:00,0.016579,0
L00415007,530060,22073,2010-11-01 11:35:00,0.032761,0
L00415008,530060,22064,2010-11-01 11:35:00,0.016654,0
L00415009,530060,21992,2010-11-01 11:35:00,0.008775,0
L00415010,530060,21791,2010-11-01 11:35:00,0.011831,0
L00415011,530060,21785,2010-11-01 11:35:00,0.010764,0
L00415012,530060,21314,2010-11-01 11:35:00,0.02931,0
L00415013,530060,21261,2010-11-01 11:35:00,0.01012,0
L00415014,530060,21258,2010-11-01 11:35:00,0.028372,0
L00415015,530060,21243,2010-11-01 11:35:00,0.008559,0
L00415016,530060,21232,2010-11-01 11:35:00,0.040386,0
L00415017,530060,21221,2010-11-01 11:35:00,0.011143,0
L00415018,530060,21219,2010-11-01 11:35:00,0.018347,0
L00415019,530060,21218,2010-11-01 11:35:00,0.020472,0
L00415020,530060,21216,2010-11-01 11:35:00,0.012399,0
L00415021,530060,21215,2010-11-01 11:35:00,0.009491,0
L00415022,530060,21213,2010-11-01 11:35:00,0.008785,0
L00415023,530060,21212,2010-11-01 11:35:00,0.016581,0
L00415024,530060,21210,2010-11-01 11:35:00,0.013119,0
L00415025,530060,21181,2010-11-01 11:35:00,0.015093,0
L00415026,530060,21164,2010-11-01 11:35:00,0.008701,0
L00415027,530060,21144,2010-11-01 11:35:00,0.025078,0
L00415028,530060,22585,2010-11-01 11:35:00,0.016096,0
L00415029,530060,21333,2010-11-01 11:35:00,0.031051,0
L00415030,530060,21790,2010-11-01 11:35:00,0.015674,0
L00415031,530060,21349,2010-11-01 11:35:00,0.016139,0
L00415032,530060,21352,2010-11-01 11:35:00,0.010143,0
L00415033,530060,21775,2010-11-01 11:35:00,0.013682,0
L00415034,530060,21749,2010-11-01 11:35:00,0.060672,0
L00415035,530060,21745,2010-11-01 11:35:00,0.010986,0
L00415036,530060,21743,2010-11-01 11:35:00,0.009585,0
L00415037,530060,21731,2010-11-01 11:35:00,0.012892,0
L00415038,530060,21719,2010-11-01 11:35:00,0.010477,0
L00415039,530060,21128,2010-11-01 11:35:00,0.011368,0
L00415040,530060,21116,2010-11-01 11:35:00,0.008332,0
L00415041,530060,21108,2010-11-01 11:35:00,0.008376,0
L00415042,530060,21106,2010-11-01 11:35:00,0.00946,0
L00415043,530060,21098,2010-11-01 11:35:00,0.01232,0
L00415044,530060,21080,2010-11-01 11:35:00,0.015887,0
L00415045,530060,21042,2010-11-01 11:35:00,0.019218,0
L00415046,530060,21041,2010-11-01 11:35:00,0.011501,0
L00415047,530060,21035,2010-11-01 11:35:00,0.01046,0
L00415048,530060,21935,2010-11-01 11:35:00,0.010565,0
L00415049,530060,21356,2010-11-01 11:35:00,0.009276,0
L00415050,530060,21351,2010-11-01 11:35:00,0.01378,0
L00415051,530060,21993,2010-11-01 11:35:00,0.009202,0
L00415052,530060,21293,2010-11-01 11:35:00,0.010862,0
L00415053,530060,22133,2010-11-01 11:35:00,0.009328,0
L00415054,530060,22409,2010-11-01 11:35:00,0.016724,0
L00415055,530060,22379,2010-11-01 11:35:00,0.012739,0
L00415056,530060,22378,2010-11-01 11:35:00,0.011493,0
L00415057,530060,22367,2010-11-01 11:35:00,0.009637,0
L00415058,530060,22361,2010-11-01 11:35:00,0.308157,1
L00415059,530060,22501,2010-11-01 11:35:00,0.029577,0
L00415060,530060,22497,2010-11-01 11:35:00,0.047688,0
L00415061,530060,22494,2010-11-01 11:35:00,0.025186,0
L00415062,530060,22492,2010-11-01 11:35:00,0.012931,0
L00415063,530060,22485,2010-11-01 11:35:00,0.009624,0
L00415064,530060,22479,2010-11-01 11:35:00,0.010147,0
L00415065,530060,22478,2010-11-01 11:35:00,0.01305,0
L00415066,530060,22477,2010-11-01 11:35:00,0.009506,0
L00415067,530060,22457,2010-11-01 11:35:00,0.023352,0
L00415068,530060,22440,2010-11-01 11:35:00,0.017153,0
L00415069,530060,22426,2010-11-01 11:35:00,0.01962,0
L00415070,530060,22355,2010-11-01 11:35:00,0.018285,0
L00415071,530060,22417,2010-11-01 11:35:00,0.009344,0
L00415072,530060,22352,2010-11-01 11:35:00,0.024454,0
L00415073,530060,22419,2010-11-01 11:35:00,0.010001,0
L00415074,530060,22424,2010-11-01 11:35:00,0.012373,0
L00415075,530060,22123,2010-11-01 11:35:00,0.010435,0
L00415076,530060,22573,2010-11-01 11:35:00,0.010544,0
L00415077,530060,22572,2010-11-01 11:35:00,0.010852,0
L00415078,530060,22571,2010-11-01 11:35:00,0.016879,0
L00415079,530060,22570,2010-11-01 11:35:00,0.012923,0
L00415080,530060,22569,2010-11-01 11:35:00,0.011229,0
L00415081,530060,22568,2010-11-01 11:35:00,0.011088,0
L00415082,530060,22560,2010-11-01 11:35:00,0.013492,0
L00415083,530060,22557,2010-11-01 11:35:00,0.020679,0
L00415084,530060,22555,2010-11-01 11:35:00,0.014048,0
L00415085,530060,22553,2010-11-01 11:35:00,0.022988,0
L00415086,530060,22549,2010-11-01 11:35:00,0.009726,0
L00415087,530060,22537,2010-11-01 11:35:00,0.009427,0
L00415088,530060,22535,2010-11-01 11:35:00,0.014332,0
L00415089,530060,22534,2010-11-01 11:35:00,0.010895,0
L00415090,530060,22589,2010-11-01 11:35:00,0.010585,0
L00415091,530060,22574,2010-11-01 11:35:00,0.01065,0
L00415092,530060,22423,2010-11-01 11:35:00,0.068707,0
L00415093,530060,22348,2010-11-01 11:35:00,0.011111,0
L00415094,530060,22356,2010-11-01 11:35:00,0.01408,0
L00415095,530060,22340,2010-11-01 11:35:00,0.011203,0
L00415096,530060,21820,2010-11-01 11:35:00,0.00957,0
L00415097,530060,21808,2010-11-01 11:35:00,0.024156,0
L00415098,530060,21803,2010-11-01 11:35:00,0.00988,0
L00415099,530060,21802,2010-11-01 11:35:00,0.009867,0
L00415100,530060,21801,2010-11-01 11:35:00,0.009832,0
L00415101,530060,22203,2010-11-01 11:35:00,0.070875,0
L00415102,530060,22199,2010-11-01 11:35:00,0.038577,0
L00415103,530060,22198,2010-11-01 11:35:00,0.039639,0
L00415104,530060,21821,2010-11-01 11:35:00,0.009732,0
L00415105,530060,22197,2010-11-01 11:35:00,0.021553,0
L00415106,530060,22189,2010-11-01 11:35:00,0.013115,0
L00415107,530060,22183,2010-11-01 11:35:00,0.009857,0
L00415108,530060,22342,2010-11-01 11:35:00,0.01008,0
L00415109,530060,22178,2010-11-01 11:35:00,0.026033,0
L00415110,530060,22176,2010-11-01 11:35:00,0.009639,0
L00415111,530060,22162,2010-11-01 11:35:00,0.009265,0
L00415112,530060,22145,2010-11-01 11:35:00,0.009186,0
L00415113,530060,22139,2010-11-01 11:35:00,0.031243,0
L00415114,530060,22195,2010-11-01 11:35:00,0.009475,0
L00415115,530060,21829,2010-11-01 11:35:00,0.011178,0
L00415116,530060,22180,2010-11-01 11:35:00,0.02764,0
L00415117,530060,21873,2010-11-01 11:35:00,0.010142,0
L00415118,530060,21843,2010-11-01 11:35:00,0.045169,0
L00415119,530060,22322,2010-11-01 11:35:00,0.014764,0
L00415120,530060,22311,2010-11-01 11:35:00,0.009135,0
L00415121,530060,22274,2010-11-01 11:35:00,0.012473,0
L00415122,530060,22260,2010-11-01 11:35:00,0.009698,0
L00415123,530060,22212,2010-11-01 11:35:00,0.012323,0
L00415124,530060,21929,2010-11-01 11:35:00,0.014417,0
L00415125,530060,21918,2010-11-01 11:35:00,0.011217,0
L00415126,530060,21914,2010-11-01 11:35:00,0.013603,0
L00415127,530060,22273,2010-11-01 11:35:00,0.012095,0
L00415128,530060,21894,2010-11-01 11:35:00,0.010115,0
L00415129,530060,21892,2010-11-01 11:35:00,0.010513,0
L00415130,530060,21891,2010-11-01 11:35:00,0.0523,0
L00415131,530060,21890,2010-11-01 11:35:00,0.033044,0
L00415132,530060,21880,2010-11-01 11:35:00,0.017832,0
L00415133,530060,21878,2010-11-01 11:35:00,0.009808,0
L00415134,530060,21903,2010-11-01 11:35:00,0.008818,0
L00415135,530060,21875,2010-11-01 11:35:00,0.010984,0
L00415196,530062,22944,2010-11-01 11:38:00,0.019111,0
L00415197,530062,22616,2010-11-01 11:38:00,0.009523,0
L00415198,530062,21811,2010-11-01 11:38:00,0.011495,0
L00415199,530062,21809,2010-11-01 11:38:00,0.011753,0
L00415200,530062,21810,2010-11-01 11:38:00,0.011623,0
L00415201,530064,21743,2010-11-01 11:43:00,0.032898,0
L00415202,530064,22423,2010-11-01 11:43:00,0.254079,1
L00415203,530064,21392,2010-11-01 11:43:00,0.116941,1
L00415204,530064,21393,2010-11-01 11:43:00,0.152554,1
L00415205,530064,21537,2010-11-01 11:43:00,0.039163,0
L00415206,530064,21364,2010-11-01 11:43:00,0.028747,0
L00415207,530064,22585,2010-11-01 11:43:00,0.053633,0
L00415208,530064,21843,2010-11-01 11:43:00,0.139696,1
L00415209,530064,20685,2010-11-01 11:43:00,0.038699,0
L00415210,530064,22866,2010-11-01 11:43:00,0.057932,0
L00415211,530064,22778,2010-11-01 11:43:00,0.092117,1
L00415212,530064,22735,2010-11-01 11:43:00,0.038729,0
L00415213,530064,22197,2010-11-01 11:43:00,0.076388,0
L00415214,530064,22739,2010-11-01 11:43:00,0.046594,0
L00415215,530064,22952,2010-11-01 11:43:00,0.047857,0
L00415216,530064,22198,2010-11-01 11:43:00,0.1344,1
L00415217,530064,21874,2010-11-01 11:43:00,0.059151,0
L00415218,530064,21870,2010-11-01 11:43:00,0.065068,0
L00415219,530064,21067,2010-11-01 11:43:00,0.039113,0
L00415220,530064,84692,2010-11-01 11:43:00,0.039281,0
L00415221,530064,22061,2010-11-01 11:43:00,0.174111,1
L00415222,530064,21069,2010-11-01 11:43:00,0.040189,0
L00415223,530064,21790,2010-11-01 11:43:00,0.050502,0
L00415224,530064,22938,2010-11-01 11:43:00,0.03832,0
L00415225,530064,21212,2010-11-01 11:43:00,0.053146,0
L00415226,530064,21485,2010-11-01 11:43:00,0.043158,0
L00415227,530064,22393,2010-11-01 11:43:00,0.037932,0
L00415228,530064,22434,2010-11-01 11:43:00,0.032956,0
L00415251,530067,22466,2010-11-01 11:53:00,0.033661,0
L00415252,530067,21481,2010-11-01 11:53:00,0.008653,0
L00415253,530067,20971,2010-11-01 11:53:00,0.007736,0
L00415254,530067,20972,2010-11-01 11:53:00,0.008048,0
L00415255,530067,21731,2010-11-01 11:53:00,0.009236,0
L00415256,530067,84670,2010-11-01 11:53:00,0.026803,0
L00415257,530067,22617,2010-11-01 11:53:00,0.041269,0
L00415258,530067,21914,2010-11-01 11:53:00,0.009761,0
L00415259,530067,21058,2010-11-01 11:53:00,0.006434,0
L00415260,530067,22667,2010-11-01 11:53:00,0.039656,0
L00415261,530067,22580,2010-11-01 11:53:00,0.051934,0
L00415262,530067,85232B,2010-11-01 11:53:00,0.010922,0
L00415263,530067,22866,2010-11-01 11:53:00,0.01253,0
L00415264,530067,21832,2010-11-01 11:53:00,0.014102,0
L00415265,530067,22521,2010-11-01 11:53:00,0.011275,0
L00415266,530067,22907,2010-11-01 11:53:00,0.011252,0
L00415267,530067,22941,2010-11-01 11:53:00,0.126477,1
L00415268,530067,22520,2010-11-01 11:53:00,0.011353,0
L00415269,530067,21913,2010-11-01 11:53:00,0.021756,0
L00415270,530067,20963,2010-11-01 11:53:00,0.008171,0
L00415271,530067,22027,2010-11-01 11:53:00,0.007155,0
L00415272,530067,21519,2010-11-01 11:53:00,0.006279,0
L00415273,530067,21509,2010-11-01 11:53:00,0.006501,0
L00415274,530067,22150,2010-11-01 11:53:00,0.006289,0
L00415275,530067,22150,2010-11-01 11:53:00,0.006289,0
L00415276,530067,22563,2010-11-01 11:53:00,0.006799,0
L00415277,530067,21058,2010-11-01 11:53:00,0.006492,0
L00415278,530067,22331,2010-11-01 11:53:00,0.006472,0
L00415279,530067,22910,2010-11-01 11:53:00,0.014967,0
L00415280,530067,22865,2010-11-01 11:53:00,0.01288,0
L00415281,530067,22631,2010-11-01 11:53:00,0.028607,0
L00415282,530067,22131,2010-11-01 11:53:00,0.006506,0
L00415283,530067,21703,2010-11-01 11:53:00,0.007986,0
L00415284,530067,20963,2010-11-01 11:53:00,0.008171,0
L00415285,530067,21210,2010-11-01 11:53:00,0.009287,0
L00415286,530067,21973,2010-11-01 11:53:00,0.006362,0
L00415287,530067,22949,2010-11-01 11:53:00,0.019913,0
L00415288,530067,21481,2010-11-01 11:53:00,0.008653,0
L00415289,530067,84029E,2010-11-01 11:53:00,0.008639,0
L00415290,530067,22662,2010-11-01 11:53:00,0.009052,0
L00415291,530067,21491,2010-11-01 11:53:00,0.013799,0
L00415292,530067,22034,2010-11-01 11:53:00,0.020035,0
L00415293,530067,22629,2010-11-01 11:53:00,0.010263,0
L00415294,530067,21122,2010-11-01 11:53:00,0.006023,0
L00415295,530067,84378,2010-11-01 11:53:00,0.008789,0
L00415296,530067,22566,2010-11-01 11:53:00,0.007142,0
L00415297,530067,21448,2010-11-01 11:53:00,0.006922,0
L00415298,530067,22086,2010-11-01 11:53:00,0.01801,0
L00415299,530067,22747,2010-11-01 11:53:00,0.022664,0
L00415300,530067,22630,2010-11-01 11:53:00,0.025926,0
L00415301,530067,22329,2010-11-01 11:53:00,0.007699,0
L00415302,530067,21731,2010-11-01 11:53:00,0.009477,0
L00415303,530067,22865,2010-11-01 11:53:00,0.013021,0
L00415304,530067,22496,2010-11-01 11:53:00,0.011833,0
L00415305,530067,22748,2010-11-01 11:53:00,0.055609,0
L00415306,530067,21832,2010-11-01 11:53:00,0.014345,0
L00415307,530067,22495,2010-11-01 11:53:00,0.006963,0
L00415308,530067,84670,2010-11-01 11:53:00,0.026119,0
L00415309,530067,47594B,2010-11-01 11:53:00,0.051525,0
L00415310,530067,22662,2010-11-01 11:53:00,0.009369,0
L00415311,530067,22745,2010-11-01 11:53:00,0.008636,0
L00415312,530067,22746,2010-11-01 11:53:00,0.008502,0
L00415313,530067,35970,2010-11-01 11:53:00,0.007212,0
L00415314,530068,22154,2010-11-01 11:56:00,0.031744,0
L00415315,530068,20733,2010-11-01 11:56:00,0.026039,0
L00415316,530068,20738,2010-11-01 11:56:00,0.024965,0
L00415317,530068,21121,2010-11-01 11:56:00,0.023069,0
L00415318,530068,22153,2010-11-01 11:56:00,0.03153,0
L00415319,530068,20735,2010-11-01 11:56:00,0.025149,0
L00415320,530068,21892,2010-11-01 11:56:00,0.025218,0
L00415321,530068,35957,2010-11-01 11:56:00,0.039082,0
L00415322,530068,22207,2010-11-01 11:56:00,0.027296,0
L00415323,530068,22314,2010-11-01 11:56:00,0.022791,0
L00415324,530068,22178,2010-11-01 11:56:00,0.080183,1
L00415325,530068,22427,2010-11-01 11:56:00,0.044861,0
L00415326,530068,20734,2010-11-01 11:56:00,0.024916,0
L00415327,530068,22507,2010-11-01 11:56:00,0.026173,0
L00415328,530068,20985,2010-11-01 11:56:00,0.04385,0
L00415329,530068,21169,2010-11-01 11:56:00,0.026908,0
L00415330,530068,22379,2010-11-01 11:56:00,0.030759,0
L00415331,530068,22139,2010-11-01 11:56:00,0.079033,0
L00415332,530068,21035,2010-11-01 11:56:00,0.02634,0
L00415333,530068,21892,2010-11-01 11:56:00,0.026177,0
L00415334,530068,22505,2010-11-01 11:56:00,0.044868,0
L00415335,530068,21623,2010-11-01 11:56:00,0.041747,0
L00415336,530068,20996,2010-11-01 11:56:00,0.037961,0
L00415337,530068,35957,2010-11-01 11:56:00,0.039082,0
L00415338,530068,21464,2010-11-01 11:56:00,0.036211,0
L00415339,530068,22650,2010-11-01 11:56:00,0.11019,1
L00415340,530068,21463,2010-11-01 11:56:00,0.076805,0
L00415373,530071,22775,2010-11-01 12:08:00,0.038479,0
L00415374,530071,22376,2010-11-01 12:08:00,0.013373,0
L00415375,530071,20712,2010-11-01 12:08:00,0.01544,0
L00415376,530071,21158,2010-11-01 12:08:00,0.01962,0
L00415377,530071,21159,2010-11-01 12:08:00,0.019724,0
L00415378,530071,35400,2010-11-01 12:08:00,0.122235,1
L00415379,530071,21163,2010-11-01 12:08:00,0.032653,0
L00415380,530071,22771,2010-11-01 12:08:00,0.016999,0
L00415381,530071,22158,2010-11-01 12:08:00,0.028964,0
L00415382,530071,22365,2010-11-01 12:08:00,0.010761,0
L00415383,530071,22456,2010-11-01 12:08:00,0.124494,1
L00415384,530071,22198,2010-11-01 12:08:00,0.052952,0
L00415385,530071,22771,2010-11-01 12:08:00,0.017723,0
L00415386,530071,22197,2010-11-01 12:08:00,0.034582,0
L00415387,530071,21080,2010-11-01 12:08:00,0.021306,0
L00415388,530071,21523,2010-11-01 12:08:00,0.011789,0
L00415389,530071,22692,2010-11-01 12:08:00,0.012907,0
L00415390,530071,21777,2010-11-01 12:08:00,0.031286,0
L00415391,530071,22371,2010-11-01 12:08:00,0.01217,0
L00415392,530071,22890,2010-11-01 12:08:00,0.236952,1
L00415393,530071,22411,2010-11-01 12:08:00,0.025736,0
L00415394,530071,22273,2010-11-01 12:08:00,0.016296,0
L00415395,530071,21162,2010-11-01 12:08:00,0.027891,0
L00415396,530071,21930,2010-11-01 12:08:00,0.015306,0
L00415397,530071,20668,2010-11-01 12:08:00,0.011735,0
L00415398,530071,21539,2010-11-01 12:08:00,0.052654,0
L00415399,530071,22513,2010-11-01 12:08:00,0.013282,0
L00415400,530071,22644,2010-11-01 12:08:00,0.029017,0
L00415401,530071,21428,2010-11-01 12:08:00,0.015424,0
L00415402,530071,22271,2010-11-01 12:08:00,0.014131,0
L00415403,530071,84997D,2010-11-01 12:08:00,0.013825,0
L00415404,530071,35832,2010-11-01 12:08:00,0.022597,0
L00415405,530071,22274,2010-11-01 12:08:00,0.016795,0
L00415406,530071,22580,2010-11-01 12:08:00,0.094189,1
L00415407,530071,22086,2010-11-01 12:08:00,0.034707,0
L00415408,530071,22086,2010-11-01 12:08:00,0.034707,0
L00415409,530071,22242,2010-11-01 12:08:00,0.017154,0
L00415410,530071,22776,2010-11-01 12:08:00,0.159914,1
L00415411,530071,22795,2010-11-01 12:08:00,0.234373,1
L00415412,530071,22173,2010-11-01 12:08:00,0.014216,0
L00415413,530071,21239,2010-11-01 12:08:00,0.020598,0
L00415414,530071,21240,2010-11-01 12:08:00,0.01866,0
L00415415,530071,22649,2010-11-01 12:08:00,0.168529,1
L00415830,530091,22411,2010-11-01 13:46:00,0.014978,0
L00415831,530091,85099C,2010-11-01 13:46:00,0.009321,0
L00415832,530091,20718,2010-11-01 13:46:00,0.008671,0
L00415837,530091,85099B,2010-11-01 13:46:00,0.020023,0
L00415844,530091,21928,2010-11-01 13:46:00,0.011545,0
L00415845,530091,20717,2010-11-01 13:46:00,0.009597,0
L00415846,530091,85099F,2010-11-01 13:46:00,0.013165,0
L00415847,530091,20970,2010-11-01 13:46:00,0.006742,0
L00415849,530093,22697,2010-11-01 13:48:00,0.129646,1
L00415850,530094,22470,2010-11-01 13:56:00,0.013482,0
L00415851,530094,22456,2010-11-01 13:56:00,0.061475,0
L00415852,530094,22457,2010-11-01 13:56:00,0.015477,0
L00415853,530094,22219,2010-11-01 13:56:00,0.006481,0
L00415854,530094,85062,2010-11-01 13:56:00,0.008113,0
L00415855,530094,72802C,2010-11-01 13:56:00,0.005699,0
L00415856,530094,71477,2010-11-01 13:56:00,0.032793,0
L00415857,530094,21730,2010-11-01 13:56:00,0.015769,0
L00415858,530094,72814,2010-11-01 13:56:00,0.006549,0
L00415859,530094,72802A,2010-11-01 13:56:00,0.014491,0
L00415860,530094,72815,2010-11-01 13:56:00,0.018961,0
L00415861,530094,72807C,2010-11-01 13:56:00,0.010597,0
L00415862,530094,21733,2010-11-01 13:56:00,0.01589,0
L00415863,530094,22167,2010-11-01 13:56:00,0.010331,0
L00415864,530094,22296,2010-11-01 13:56:00,0.006877,0
L00415865,530094,21812,2010-11-01 13:56:00,0.010009,0
L00415866,530094,22295,2010-11-01 13:56:00,0.00842,0
L00415867,530094,22796,2010-11-01 13:56:00,0.024088,0
L00415868,530094,72814,2010-11-01 13:56:00,0.006549,0
L00415869,530094,72802B,2010-11-01 13:56:00,0.025758,0
L00415870,530094,85123A,2010-11-01 13:56:00,0.036917,0
L00415871,530094,85103,2010-11-01 13:56:00,0.006421,0
L00415946,530116,84247E,2010-11-01 14:34:00,0.235007,1
L00415947,530117,72803B,2010-11-01 14:36:00,0.019903,0
L00415948,530120,22846,2010-11-01 14:45:00,0.030089,0
L00415949,530120,22842,2010-11-01 14:45:00,0.018422,0
L00415950,530120,22840,2010-11-01 14:45:00,0.040648,0
L00415951,530120,22838,2010-11-01 14:45:00,0.409979,1
L00415952,530120,22907,2010-11-01 14:45:00,0.024269,0
L00415953,530120,84378,2010-11-01 14:45:00,0.019727,0
L00415954,530120,22666,2010-11-01 14:45:00,0.042662,0
L00415955,530120,84380,2010-11-01 14:45:00,0.019735,0
L00415956,530120,22776,2010-11-01 14:45:00,0.189339,1
L00415957,530120,22667,2010-11-01 14:45:00,0.08475,1
L00415958,530121,22950,2010-11-01 14:46:00,0.040941,0
L00415959,530122,21668,2010-11-01 14:58:00,0.004903,0
L00415960,530122,22467,2010-11-01 14:58:00,0.072529,0
L00415961,530122,22242,2010-11-01 14:58:00,0.006164,0
L00415962,530122,22556,2010-11-01 14:58:00,0.007985,0
L00415963,530122,21670,2010-11-01 14:58:00,0.00539,0
L00415964,530122,22551,2010-11-01 14:58:00,0.006173,0
L00415965,530122,20973,2010-11-01 14:58:00,0.0055,0
L00415966,530122,85232B,2010-11-01 14:58:00,0.006946,0
L00415967,530122,84997C,2010-11-01 14:58:00,0.008833,0
L00415968,530122,22553,2010-11-01 14:58:00,0.011076,0
L00415969,530122,21669,2010-11-01 14:58:00,0.004234,0
L00415970,530122,21975,2010-11-01 14:58:00,0.004201,0
L00415971,530122,22326,2010-11-01 14:58:00,0.005416,0
L00415972,530122,POST,2010-11-01 14:58:00,0.021715,0
L00415973,530122,84997B,2010-11-01 14:58:00,0.004558,0
L00415974,530122,21671,2010-11-01 14:58:00,0.009552,0
L00415975,530122,21212,2010-11-01 14:58:00,0.007744,0
L00415976,530122,22180,2010-11-01 14:58:00,0.013863,0
L00415977,530122,22624,2010-11-01 14:58:00,0.005296,0
L00415978,530122,21240,2010-11-01 14:58:00,0.006375,0
