line_id,f_hour,f_dow,f_month,f_week,f_is_weekend,f_days_since_epoch,f_basket_lines,f_basket_units,f_basket_value,f_line_share,f_sku_age_days,f_sku_is_new,f_sku_orders,f_sku_units,f_sku_mean_price,f_account_tenure_days,f_account_known,f_acct_orders,f_acct_units,f_rate_sku,f_rate_market,f_sku_price_dispersion,f_seasonal,f_sku_velocity,f_sku_price_range,f_peak_month,f_in_peak_month,f_basket_distinct_skus,f_basket_max_line_share,f_basket_mean_line_value,f_price_vs_sku_mean,f_price_vs_market_mean,f_sku_days_since_trade,f_account_days_since_order,f_acct_prior_returns,f_sku_prior_returns,f_acct_return_rate,f_sku_trade_days,f_account_order_gap,f_segment
L00414876,11,0,11,44,0,0,335,712.0,3056.07,0.000821,335.0,0,58.0,187.0,1.842759,-1.0,0,0.0,0.0,0.00625,0.022891,0.633639,0.020073,0.501709,1.32,8.0,0,335.0,0.102527,9.122597,1.362088,0.60718,4.0,-1.0,0.0,0.0,0.024377,50.0,92.509733,3
L00414877,11,0,11,44,0,0,335,712.0,3056.07,0.000419,335.0,0,235.0,1831.0,0.676426,-1.0,0,0.0,0.0,0.041128,0.022891,0.210949,0.020073,5.103152,0.88,8.0,0,335.0,0.102527,9.122597,1.8923,0.309638,1.0,-1.0,0.0,10.0,0.024377,158.0,92.509733,3
L00414878,11,0,11,44,0,0,335,712.0,3056.07,0.000419,334.0,0,149.0,1190.0,0.686711,-1.0,0,0.0,0.0,0.002885,0.022891,0.223786,0.020073,3.421676,0.88,8.0,0,335.0,0.102527,9.122597,1.863956,0.309638,9.0,-1.0,0.0,0.0,0.024377,118.0,92.509733,3
L00414879,11,0,11,44,0,0,335,712.0,3056.07,0.009974,335.0,0,379.0,3075.0,3.081768,-1.0,0,0.0,0.0,0.016259,0.022891,0.411345,0.020073,8.233427,5.48,8.0,0,335.0,0.102527,9.122597,2.472607,1.843311,0.0,-1.0,0.0,6.0,0.024377,195.0,92.509733,3
L00414880,11,0,11,44,0,0,335,712.0,3056.07,0.00444,328.0,0,182.0,1184.0,6.89011,-1.0,0,0.0,0.0,0.027166,0.022891,1.101081,0.020073,5.002232,9.4,8.0,0,335.0,0.102527,9.122597,1.96949,3.282642,1.0,-1.0,0.0,5.0,0.024377,123.0,92.509733,3
L00414881,11,0,11,44,0,0,335,712.0,3056.07,0.000281,334.0,0,169.0,12418.0,0.238639,-1.0,0,0.0,0.0,0.044908,0.022891,0.045028,0.020073,34.188451,0.43,8.0,0,335.0,0.102527,9.122597,1.801884,0.104019,0.0,-1.0,0.0,8.0,0.024377,123.0,92.509733,3
L00414882,11,0,11,44,0,0,335,712.0,3056.07,0.002199,45.0,0,103.0,789.0,1.89699,-1.0,0,0.0,0.0,0.012094,0.022891,0.430721,0.020073,10.979104,2.76,8.0,0,335.0,0.102527,9.122597,1.771227,0.812799,0.0,-1.0,0.0,1.0,0.024377,49.0,92.509733,3
L00414883,11,0,11,44,0,0,335,712.0,3056.07,0.001378,51.0,0,184.0,2061.0,2.262935,-1.0,0,0.0,0.0,0.00239,0.022891,0.322814,0.020073,24.387671,3.21,8.0,0,335.0,0.102527,9.122597,1.860416,1.018417,0.0,-1.0,0.0,0.0,0.024377,60.0,92.509733,3
L00414884,11,0,11,44,0,0,335,712.0,3056.07,0.001378,37.0,0,106.0,604.0,2.329151,-1.0,0,0.0,0.0,0.003869,0.022891,0.420365,0.020073,8.414035,3.21,8.0,0,335.0,0.102527,9.122597,1.807526,1.018417,0.0,-1.0,0.0,0.0,0.024377,43.0,92.509733,3
L00414885,11,0,11,44,0,0,335,712.0,3056.07,0.000821,137.0,0,4.0,4.0,2.52,-1.0,0,0.0,0.0,0.020314,0.022891,0.015,0.020073,0.033333,0.04,8.0,0,335.0,0.102527,9.122597,0.996032,0.60718,0.0,-1.0,0.0,0.0,0.024377,4.0,92.509733,3
L00414886,11,0,11,44,0,0,335,712.0,3056.07,0.000543,150.0,0,12.0,31.0,0.836667,-1.0,0,0.0,0.0,0.015236,0.022891,0.008889,0.020073,0.15935,0.02,8.0,0,335.0,0.102527,9.122597,0.992032,0.200781,0.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414887,11,0,11,44,0,0,335,712.0,3056.07,0.002464,317.0,0,13.0,32.0,2.469231,-1.0,0,0.0,0.0,0.014774,0.022891,0.48568,0.020073,0.076412,3.4,8.0,0,335.0,0.102527,9.122597,1.016511,0.60718,14.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414888,11,0,11,44,0,0,335,712.0,3056.07,0.001803,333.0,0,11.0,12.0,5.317273,-1.0,0,0.0,0.0,0.015727,0.022891,0.267107,0.020073,0.031288,0.68,8.0,0,335.0,0.102527,9.122597,1.036246,1.332893,29.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414889,11,0,11,44,0,0,335,712.0,3056.07,0.001247,332.0,0,11.0,17.0,3.804545,-1.0,0,0.0,0.0,0.015727,0.022891,0.039669,0.020073,0.044268,0.15,8.0,0,335.0,0.102527,9.122597,1.001434,0.921656,29.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414890,11,0,11,44,0,0,335,712.0,3056.07,0.00069,334.0,0,16.0,31.0,2.1125,-1.0,0,0.0,0.0,0.013543,0.022891,0.02375,0.020073,0.089571,0.21,8.0,0,335.0,0.102527,9.122597,0.998817,0.510418,29.0,-1.0,0.0,0.0,0.024377,14.0,92.509733,3
L00414891,11,0,11,44,0,0,335,712.0,3056.07,0.000543,334.0,0,69.0,355.0,0.990725,-1.0,0,0.0,0.0,0.005478,0.022891,0.23627,0.020073,0.923662,0.98,8.0,0,335.0,0.102527,9.122597,1.675541,0.401561,1.0,-1.0,0.0,0.0,0.024377,64.0,92.509733,3
L00414892,11,0,11,44,0,0,335,712.0,3056.07,0.000543,334.0,0,87.0,420.0,1.011034,-1.0,0,0.0,0.0,0.004556,0.022891,0.259136,0.020073,0.992113,0.85,8.0,0,335.0,0.102527,9.122597,1.641883,0.401561,1.0,-1.0,0.0,0.0,0.024377,69.0,92.509733,3
L00414893,11,0,11,44,0,0,335,712.0,3056.07,0.000543,334.0,0,79.0,704.0,1.046329,-1.0,0,0.0,0.0,0.025127,0.022891,0.298221,0.020073,1.950571,0.85,8.0,0,335.0,0.102527,9.122597,1.586499,0.401561,5.0,-1.0,0.0,2.0,0.024377,67.0,92.509733,3
L00414894,11,0,11,44,0,0,335,712.0,3056.07,0.001934,334.0,0,48.0,138.0,3.32,-1.0,0,0.0,0.0,0.00717,0.022891,0.6475,0.020073,0.368012,2.96,8.0,0,335.0,0.102527,9.122597,1.78012,1.429655,7.0,-1.0,0.0,0.0,0.024377,42.0,92.509733,3
L00414895,11,0,11,44,0,0,335,712.0,3056.07,0.001378,334.0,0,276.0,2924.0,2.21558,-1.0,0,0.0,0.0,0.015161,0.022891,0.289046,0.020073,8.059551,2.81,8.0,0,335.0,0.102527,9.122597,1.90018,1.018417,0.0,-1.0,0.0,4.0,0.024377,176.0,92.509733,3
L00414896,11,0,11,44,0,0,335,712.0,3056.07,0.001643,334.0,0,144.0,1287.0,1.468472,-1.0,0,0.0,0.0,0.00907,0.022891,0.36412,0.020073,3.448305,2.0,8.0,0,335.0,0.102527,9.122597,1.709259,0.60718,1.0,-1.0,0.0,1.0,0.024377,102.0,92.509733,3
L00414897,11,0,11,44,0,0,335,712.0,3056.07,0.000278,332.0,0,18.0,92.0,0.514444,-1.0,0,0.0,0.0,0.01283,0.022891,0.146914,0.020073,0.239144,0.43,8.0,0,335.0,0.102527,9.122597,1.652268,0.205619,14.0,-1.0,0.0,0.0,0.024377,17.0,92.509733,3
L00414898,11,0,11,44,0,0,335,712.0,3056.07,0.000543,104.0,0,74.0,1036.0,0.919595,-1.0,0,0.0,0.0,0.015825,0.022891,0.140077,0.020073,8.049194,0.94,8.0,0,335.0,0.102527,9.122597,1.805143,0.401561,0.0,-1.0,0.0,1.0,0.024377,53.0,92.509733,3
L00414899,11,0,11,44,0,0,335,712.0,3056.07,0.003884,104.0,0,85.0,324.0,6.573294,-1.0,0,0.0,0.0,0.07131,0.022891,1.140008,0.020073,2.517797,7.77,8.0,0,335.0,0.102527,9.122597,1.805792,2.871405,0.0,-1.0,0.0,7.0,0.024377,53.0,92.509733,3
L00414900,11,0,11,44,0,0,335,712.0,3056.07,0.001099,105.0,0,134.0,1467.0,1.791716,-1.0,0,0.0,0.0,0.035633,0.022891,0.268251,0.020073,10.964567,2.76,8.0,0,335.0,0.102527,9.122597,1.875297,0.812799,0.0,-1.0,0.0,5.0,0.024377,74.0,92.509733,3
L00414901,11,0,11,44,0,0,335,712.0,3056.07,0.000543,103.0,0,29.0,318.0,1.073448,-1.0,0,0.0,0.0,0.00995,0.022891,0.323615,0.020073,2.328814,0.81,8.0,0,335.0,0.102527,9.122597,1.546418,0.401561,2.0,-1.0,0.0,0.0,0.024377,24.0,92.509733,3
L00414902,11,0,11,44,0,0,335,712.0,3056.07,0.001666,333.0,0,12.0,15.0,5.061667,-1.0,0,0.0,0.0,0.015236,0.022891,0.074444,0.020073,0.037647,0.25,8.0,0,335.0,0.102527,9.122597,1.005598,1.231293,15.0,-1.0,0.0,0.0,0.024377,12.0,92.509733,3
L00414903,11,0,11,44,0,0,335,712.0,3056.07,0.001656,165.0,0,102.0,596.0,2.873725,-1.0,0,0.0,0.0,0.028586,0.022891,0.597751,0.020073,2.762903,3.81,8.0,0,335.0,0.102527,9.122597,1.760781,1.224036,0.0,-1.0,0.0,3.0,0.024377,80.0,92.509733,3
L00414904,11,0,11,44,0,0,335,712.0,3056.07,0.003056,278.0,0,3.0,3.0,9.34,-1.0,0,0.0,0.0,0.021197,0.022891,0.0,0.020073,0.0048,0.0,8.0,0,335.0,0.102527,9.122597,1.0,2.259387,29.0,-1.0,0.0,0.0,0.024377,3.0,92.509733,3
L00414905,11,0,11,44,0,0,335,712.0,3056.07,0.000969,333.0,0,8.0,23.0,2.98125,-1.0,0,0.0,0.0,0.017412,0.022891,0.036562,0.020073,0.064724,0.08,8.0,0,335.0,0.102527,9.122597,0.992872,0.716037,29.0,-1.0,0.0,0.0,0.024377,8.0,92.509733,3
L00414906,11,0,11,44,0,0,335,712.0,3056.07,0.001378,41.0,0,33.0,550.0,1.963939,-1.0,0,0.0,0.0,0.009199,0.022891,0.136125,0.020073,7.208475,2.56,8.0,0,335.0,0.102527,9.122597,2.143651,1.018417,1.0,-1.0,0.0,0.0,0.024377,27.0,92.509733,3
L00414907,11,0,11,44,0,0,335,712.0,3056.07,0.012107,95.0,0,166.0,1026.0,2.237289,-1.0,0,0.0,0.0,0.007998,0.022891,0.267074,0.020073,8.333621,3.21,8.0,0,335.0,0.102527,9.122597,0.826894,0.447523,0.0,-1.0,0.0,1.0,0.024377,72.0,92.509733,3
L00414908,11,0,11,44,0,0,335,712.0,3056.07,0.005563,10.0,0,17.0,27.0,8.998235,-1.0,0,0.0,0.0,0.067231,0.022891,0.939031,0.020073,0.65,8.49,8.0,0,335.0,0.102527,9.122597,0.94463,2.056187,5.0,-1.0,0.0,2.0,0.024377,13.0,92.509733,3
L00414909,11,0,11,44,0,0,335,712.0,3056.07,0.002781,15.0,0,56.0,155.0,10.167143,-1.0,0,0.0,0.0,0.09852,0.022891,0.72949,0.020073,2.927778,11.88,8.0,0,335.0,0.102527,9.122597,0.836026,2.056187,0.0,-1.0,0.0,7.0,0.024377,29.0,92.509733,3
L00414910,11,0,11,44,0,0,335,712.0,3056.07,0.002772,334.0,0,26.0,48.0,8.076923,-1.0,0,0.0,0.0,0.054077,0.022891,0.195266,0.020073,0.124148,0.7,8.0,0,335.0,0.102527,9.122597,1.048667,2.04893,4.0,-1.0,0.0,2.0,0.024377,21.0,92.509733,3
L00414911,11,0,11,44,0,0,335,712.0,3056.07,0.002772,334.0,0,28.0,34.0,8.155,-1.0,0,0.0,0.0,0.03099,0.022891,0.263571,0.020073,0.082659,0.7,8.0,0,335.0,0.102527,9.122597,1.038627,2.04893,9.0,-1.0,0.0,1.0,0.024377,24.0,92.509733,3
L00414912,11,0,11,44,0,0,335,712.0,3056.07,0.002772,335.0,0,29.0,122.0,7.263103,-1.0,0,0.0,0.0,0.030358,0.022891,2.793436,0.020073,0.32806,8.0,8.0,0,335.0,0.102527,9.122597,1.166168,2.04893,6.0,-1.0,0.0,1.0,0.024377,25.0,92.509733,3
L00414913,11,0,11,44,0,0,335,712.0,3056.07,0.001947,318.0,0,18.0,261.0,1.022778,-1.0,0,0.0,0.0,0.01283,0.022891,0.406235,0.020073,0.822145,2.13,8.0,0,335.0,0.102527,9.122597,0.83107,0.205619,12.0,-1.0,0.0,0.0,0.024377,17.0,92.509733,3
L00414914,11,0,11,44,0,0,335,712.0,3056.07,0.000556,319.0,0,16.0,169.0,0.974375,-1.0,0,0.0,0.0,0.013543,0.022891,0.260859,0.020073,0.966667,2.13,8.0,0,335.0,0.102527,9.122597,0.872354,0.205619,12.0,-1.0,0.0,0.0,0.024377,15.0,92.509733,3
L00414915,11,0,11,44,0,0,335,712.0,3056.07,0.002781,332.0,0,33.0,471.0,0.984848,-1.0,0,0.0,0.0,0.009199,0.022891,0.393774,0.020073,1.311331,2.13,8.0,0,335.0,0.102527,9.122597,0.863077,0.205619,1.0,-1.0,0.0,0.0,0.024377,32.0,92.509733,3
L00414916,11,0,11,44,0,0,335,712.0,3056.07,0.001099,333.0,0,17.0,92.0,2.056471,-1.0,0,0.0,0.0,0.013177,0.022891,0.621661,0.020073,0.222543,1.78,8.0,0,335.0,0.102527,9.122597,1.633867,0.812799,9.0,-1.0,0.0,0.0,0.024377,15.0,92.509733,3
L00414917,11,0,11,44,0,0,335,712.0,3056.07,0.001643,334.0,0,25.0,105.0,1.862,-1.0,0,0.0,0.0,0.010834,0.022891,0.63648,0.020073,0.250877,1.32,8.0,0,335.0,0.102527,9.122597,1.348013,0.60718,13.0,-1.0,0.0,0.0,0.024377,24.0,92.509733,3
L00414918,11,0,11,44,0,0,335,712.0,3056.07,0.001656,328.0,0,32.0,111.0,2.785312,-1.0,0,0.0,0.0,0.047837,0.022891,0.426504,0.020073,0.288304,2.51,8.0,0,335.0,0.102527,9.122597,1.816672,1.224036,7.0,-1.0,0.0,2.0,0.024377,32.0,92.509733,3
L00414919,11,0,11,44,0,0,335,712.0,3056.07,0.005432,327.0,0,26.0,158.0,1.138462,-1.0,0,0.0,0.0,0.010599,0.022891,0.443787,0.020073,0.414939,3.45,8.0,0,335.0,0.102527,9.122597,1.458108,0.401561,15.0,-1.0,0.0,0.0,0.024377,17.0,92.509733,3
L00414920,11,0,11,44,0,0,335,712.0,3056.07,0.02639,334.0,0,63.0,171.0,9.089683,-1.0,0,0.0,0.0,0.02997,0.022891,2.235021,0.020073,0.854545,9.18,8.0,0,335.0,0.102527,9.122597,1.774539,3.901917,15.0,-1.0,0.0,2.0,0.024377,56.0,92.509733,3
L00414921,11,0,11,44,0,0,335,712.0,3056.07,0.000278,333.0,0,19.0,38.0,1.301579,-1.0,0,0.0,0.0,0.012501,0.022891,0.26072,0.020073,0.098261,1.72,8.0,0,335.0,0.102527,9.122597,0.653053,0.205619,8.0,-1.0,0.0,0.0,0.024377,17.0,92.509733,3
L00414922,11,0,11,44,0,0,335,712.0,3056.07,0.00069,327.0,0,11.0,126.0,2.048182,-1.0,0,0.0,0.0,0.015727,0.022891,0.10843,0.020073,0.387736,0.41,8.0,0,335.0,0.102527,9.122597,1.030182,0.510418,29.0,-1.0,0.0,0.0,0.024377,10.0,92.509733,3
L00414923,11,0,11,44,0,0,335,712.0,3056.07,0.001109,332.0,0,3.0,4.0,3.39,-1.0,0,0.0,0.0,0.021197,0.022891,0.0,0.020073,0.004545,0.0,8.0,0,335.0,0.102527,9.122597,1.0,0.820056,18.0,-1.0,0.0,0.0,0.024377,3.0,92.509733,3
L00414924,11,0,11,44,0,0,335,712.0,3056.07,0.001378,41.0,0,128.0,1313.0,2.170703,-1.0,0,0.0,0.0,0.030321,0.022891,0.15932,0.020073,23.154348,2.36,8.0,0,335.0,0.102527,9.122597,1.939464,1.018417,0.0,-1.0,0.0,4.0,0.024377,45.0,92.509733,3
L00414925,11,0,11,44,0,0,335,712.0,3056.07,0.011112,180.0,0,138.0,311.0,9.753478,-1.0,0,0.0,0.0,0.015744,0.022891,2.199376,0.020073,1.427363,9.33,8.0,0,335.0,0.102527,9.122597,1.740917,4.107536,0.0,-1.0,0.0,2.0,0.024377,91.0,92.509733,3
L00414926,11,0,11,44,0,0,335,712.0,3056.07,0.000949,178.0,0,98.0,856.0,1.656224,-1.0,0,0.0,0.0,0.004132,0.022891,0.420748,0.020073,4.366845,3.36,8.0,0,335.0,0.102527,9.122597,0.875485,0.350761,12.0,-1.0,0.0,0.0,0.024377,63.0,92.509733,3
L00414927,11,0,11,44,0,0,335,712.0,3056.07,0.011125,17.0,0,13.0,30.0,17.492308,-1.0,0,0.0,0.0,0.014774,0.022891,2.539645,0.020073,0.676667,19.05,8.0,0,335.0,0.102527,9.122597,1.943712,8.224749,6.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414928,11,0,11,44,0,0,335,712.0,3056.07,0.011125,17.0,0,31.0,59.0,17.598387,-1.0,0,0.0,0.0,0.029167,0.022891,2.116337,0.020073,1.102564,19.05,8.0,0,335.0,0.102527,9.122597,1.931995,8.224749,0.0,-1.0,0.0,1.0,0.024377,23.0,92.509733,3
L00414929,11,0,11,44,0,0,335,712.0,3056.07,0.036177,9.0,0,4.0,38.0,32.255,-1.0,0,0.0,0.0,0.020314,0.022891,11.5125,0.020073,3.6,35.44,8.0,0,335.0,0.102527,9.122597,1.713843,13.372474,19.0,-1.0,0.0,0.0,0.024377,4.0,92.509733,3
L00414930,11,0,11,44,0,0,335,712.0,3056.07,0.000278,45.0,0,58.0,931.0,0.49569,-1.0,0,0.0,0.0,0.031891,0.022891,0.127348,0.020073,12.373134,0.64,8.0,0,335.0,0.102527,9.122597,1.714783,0.205619,0.0,-1.0,0.0,2.0,0.024377,37.0,92.509733,3
L00414931,11,0,11,44,0,0,335,712.0,3056.07,0.000821,15.0,0,16.0,108.0,1.64375,-1.0,0,0.0,0.0,0.013543,0.022891,0.541406,0.020073,2.36875,1.26,8.0,0,335.0,0.102527,9.122597,1.526996,0.60718,4.0,-1.0,0.0,0.0,0.024377,11.0,92.509733,3
L00414932,11,0,11,44,0,0,335,712.0,3056.07,0.002493,9.0,0,21.0,71.0,4.302381,-1.0,0,0.0,0.0,0.011891,0.022891,0.947891,0.020073,2.026667,3.88,8.0,0,335.0,0.102527,9.122597,1.771112,1.843311,1.0,-1.0,0.0,0.0,0.024377,16.0,92.509733,3
L00414933,11,0,11,44,0,0,335,712.0,3056.07,0.003868,9.0,0,29.0,161.0,3.562414,-1.0,0,0.0,0.0,0.050766,0.022891,0.971415,0.020073,4.093548,2.96,8.0,0,335.0,0.102527,9.122597,1.658988,1.429655,0.0,-1.0,0.0,2.0,0.024377,22.0,92.509733,3
L00414934,11,0,11,44,0,0,335,712.0,3056.07,0.00444,15.0,0,46.0,146.0,7.142609,-1.0,0,0.0,0.0,0.113448,0.022891,0.838355,0.020073,2.963889,7.62,8.0,0,335.0,0.102527,9.122597,1.899866,3.282642,0.0,-1.0,0.0,7.0,0.024377,26.0,92.509733,3
L00414935,11,0,11,44,0,0,335,712.0,3056.07,0.001086,9.0,0,25.0,325.0,0.9744,-1.0,0,0.0,0.0,0.010834,0.022891,0.219392,0.020073,10.492593,0.94,8.0,0,335.0,0.102527,9.122597,1.703612,0.401561,0.0,-1.0,0.0,0.0,0.024377,17.0,92.509733,3
L00414936,11,0,11,44,0,0,335,712.0,3056.07,0.000821,15.0,0,11.0,89.0,1.708182,-1.0,0,0.0,0.0,0.047985,0.022891,0.58314,0.020073,1.225,1.26,8.0,0,335.0,0.102527,9.122597,1.469399,0.60718,4.0,-1.0,0.0,1.0,0.024377,9.0,92.509733,3
L00414937,11,0,11,44,0,0,335,712.0,3056.07,0.000821,15.0,0,18.0,144.0,1.67,-1.0,0,0.0,0.0,0.039146,0.022891,0.56,0.020073,3.085294,1.26,8.0,0,335.0,0.102527,9.122597,1.502994,0.60718,2.0,-1.0,0.0,1.0,0.024377,15.0,92.509733,3
L00414938,11,0,11,44,0,0,335,712.0,3056.07,0.000821,15.0,0,27.0,370.0,1.38963,-1.0,0,0.0,0.0,0.010373,0.022891,0.248971,0.020073,7.209375,1.27,8.0,0,335.0,0.102527,9.122597,1.806237,0.60718,4.0,-1.0,0.0,0.0,0.024377,18.0,92.509733,3
L00414939,11,0,11,44,0,0,335,712.0,3056.07,0.009748,21.0,0,19.0,31.0,17.176842,-1.0,0,0.0,0.0,0.012501,0.022891,3.983102,0.020073,0.6425,17.04,8.0,0,335.0,0.102527,9.122597,1.734312,7.206331,0.0,-1.0,0.0,0.0,0.024377,16.0,92.509733,3
L00414940,11,0,11,44,0,0,335,712.0,3056.07,0.009748,21.0,0,7.0,15.0,16.755714,-1.0,0,0.0,0.0,0.055094,0.022891,3.724082,0.020073,0.515789,17.04,8.0,0,335.0,0.102527,9.122597,1.777901,7.206331,13.0,-1.0,0.0,1.0,0.024377,6.0,92.509733,3
L00414941,11,0,11,44,0,0,335,712.0,3056.07,0.000821,87.0,0,46.0,276.0,1.606087,-1.0,0,0.0,0.0,0.03769,0.022891,0.510907,0.020073,2.712632,1.26,8.0,0,335.0,0.102527,9.122597,1.562805,0.60718,9.0,-1.0,0.0,2.0,0.024377,32.0,92.509733,3
L00414942,11,0,11,44,0,0,335,712.0,3056.07,0.001378,37.0,0,118.0,614.0,2.252203,-1.0,0,0.0,0.0,0.075997,0.022891,0.292413,0.020073,8.661404,3.21,8.0,0,335.0,0.102527,9.122597,1.869281,1.018417,0.0,-1.0,0.0,10.0,0.024377,46.0,92.509733,3
L00414943,11,0,11,44,0,0,335,712.0,3056.07,0.001378,37.0,0,96.0,458.0,2.278229,-1.0,0,0.0,0.0,0.004203,0.022891,0.337378,0.020073,6.487719,3.1,8.0,0,335.0,0.102527,9.122597,1.847926,1.018417,0.0,-1.0,0.0,0.0,0.024377,42.0,92.509733,3
L00414944,11,0,11,44,0,0,335,712.0,3056.07,0.004431,16.0,0,10.0,38.0,3.602,-1.0,0,0.0,0.0,0.016251,0.022891,0.6336,0.020073,1.126923,3.52,8.0,0,335.0,0.102527,9.122597,1.879511,1.637693,9.0,-1.0,0.0,0.0,0.024377,8.0,92.509733,3
L00414945,11,0,11,44,0,0,335,712.0,3056.07,0.002755,51.0,0,217.0,2088.0,2.280507,-1.0,0,0.0,0.0,0.010496,0.022891,0.342589,0.020073,25.908219,3.21,8.0,0,335.0,0.102527,9.122597,1.846081,1.018417,0.0,-1.0,0.0,2.0,0.024377,61.0,92.509733,3
L00414946,11,0,11,44,0,0,335,712.0,3056.07,0.002464,16.0,0,34.0,353.0,1.503824,-1.0,0,0.0,0.0,0.083103,0.022891,0.414308,0.020073,7.933333,1.45,8.0,0,335.0,0.102527,9.122597,1.669079,0.60718,0.0,-1.0,0.0,4.0,0.024377,21.0,92.509733,3
L00414947,11,0,11,44,0,0,335,712.0,3056.07,0.002173,46.0,0,152.0,3244.0,0.943355,-1.0,0,0.0,0.0,0.020276,0.022891,0.182977,0.020073,32.441176,1.95,8.0,0,335.0,0.102527,9.122597,1.759676,0.401561,0.0,-1.0,0.0,3.0,0.024377,58.0,92.509733,3
L00414948,11,0,11,44,0,0,335,712.0,3056.07,0.005749,175.0,0,119.0,1258.0,1.428403,-1.0,0,0.0,0.0,0.07545,0.022891,0.309028,0.020073,6.400521,1.45,8.0,0,335.0,0.102527,9.122597,1.757207,0.60718,5.0,-1.0,0.0,10.0,0.024377,80.0,92.509733,3
L00414949,11,0,11,44,0,0,335,712.0,3056.07,0.00163,249.0,0,26.0,1815.0,1.094231,-1.0,0,0.0,0.0,0.032338,0.022891,0.348166,0.020073,6.816471,0.94,8.0,0,335.0,0.102527,9.122597,1.517047,0.401561,15.0,-1.0,0.0,1.0,0.024377,23.0,92.509733,3
L00414950,11,0,11,44,0,0,335,712.0,3056.07,0.003259,107.0,0,121.0,2344.0,0.937273,-1.0,0,0.0,0.0,0.003458,0.022891,0.167243,0.020073,15.104651,0.94,8.0,0,335.0,0.102527,9.122597,1.771096,0.401561,0.0,-1.0,0.0,0.0,0.024377,67.0,92.509733,3
L00414951,11,0,11,44,0,0,335,712.0,3056.07,0.003259,106.0,0,76.0,1226.0,1.006447,-1.0,0,0.0,0.0,0.005079,0.022891,0.257981,0.020073,9.469106,0.94,8.0,0,335.0,0.102527,9.122597,1.649366,0.401561,0.0,-1.0,0.0,0.0,0.024377,56.0,92.509733,3
L00414952,11,0,11,44,0,0,335,712.0,3056.07,0.003259,107.0,0,76.0,1315.0,0.995789,-1.0,0,0.0,0.0,0.005079,0.022891,0.244709,0.020073,8.805426,0.94,8.0,0,335.0,0.102527,9.122597,1.667019,0.401561,0.0,-1.0,0.0,0.0,0.024377,56.0,92.509733,3
L00414953,11,0,11,44,0,0,335,712.0,3056.07,0.102527,334.0,0,231.0,730.0,141.09974,-1.0,0,0.0,0.0,0.268875,0.022891,103.344967,0.020073,2.061714,922.05,8.0,0,335.0,0.102527,9.122597,2.220628,75.795896,6.0,-1.0,0.0,67.0,0.024377,123.0,92.509733,3
L00414954,11,0,11,44,0,0,335,712.0,3056.07,0.002199,270.0,0,3.0,20.0,3.36,-1.0,0,0.0,0.0,0.021197,0.022891,0.0,0.020073,0.153846,0.0,8.0,0,335.0,0.102527,9.122597,1.0,0.812799,29.0,-1.0,0.0,0.0,0.024377,2.0,92.509733,3
L00414955,11,0,11,44,0,0,335,712.0,3056.07,0.001099,249.0,0,3.0,6.0,3.36,-1.0,0,0.0,0.0,0.021197,0.022891,0.0,0.020073,0.046154,0.0,8.0,0,335.0,0.102527,9.122597,1.0,0.812799,29.0,-1.0,0.0,0.0,0.024377,2.0,92.509733,3
L00414956,11,0,11,44,0,0,335,712.0,3056.07,0.000543,31.0,0,39.0,1682.0,1.002821,-1.0,0,0.0,0.0,0.008263,0.022891,0.250782,0.020073,27.202,1.1,8.0,0,335.0,0.102527,9.122597,1.655331,0.401561,2.0,-1.0,0.0,0.0,0.024377,26.0,92.509733,3
L00414957,11,0,11,44,0,0,335,712.0,3056.07,0.000834,335.0,0,221.0,1474.0,2.944389,-1.0,0,0.0,0.0,0.010322,0.022891,0.712376,0.020073,3.913239,5.17,8.0,0,335.0,0.102527,9.122597,0.866054,0.616856,0.0,-1.0,0.0,2.0,0.024377,149.0,92.509733,3
L00414958,11,0,11,44,0,0,335,712.0,3056.07,0.001086,334.0,0,24.0,183.0,1.6925,-1.0,0,0.0,0.0,0.01108,0.022891,0.277917,0.020073,0.401166,2.94,8.0,0,335.0,0.102527,9.122597,0.980798,0.401561,12.0,-1.0,0.0,0.0,0.024377,22.0,92.509733,3
L00414959,11,0,11,44,0,0,335,712.0,3056.07,0.001086,334.0,0,26.0,162.0,1.845769,-1.0,0,0.0,0.0,0.162773,0.022891,0.593166,0.020073,0.45,3.01,8.0,0,335.0,0.102527,9.122597,0.899354,0.401561,1.0,-1.0,0.0,7.0,0.024377,24.0,92.509733,3
L00414960,11,0,11,44,0,0,335,712.0,3056.07,0.000543,334.0,0,12.0,45.0,1.123333,-1.0,0,0.0,0.0,0.046486,0.022891,0.364444,0.020073,0.118983,0.85,8.0,0,335.0,0.102527,9.122597,1.477745,0.401561,20.0,-1.0,0.0,1.0,0.024377,10.0,92.509733,3
